,mean,sd,hdi_2.5%,hdi_97.5%
likelihood[3375],5.614,1.728,2.281,9.014
likelihood[3376],3.399,1.721,0.072,6.837
likelihood[3377],2.745,0.0,2.745,2.745
likelihood[3378],5.335,0.0,5.335,5.335
likelihood[3379],4.612,0.0,4.612,4.612
likelihood[3380],5.574,1.73,2.314,9.08
likelihood[3381],3.451,1.701,0.143,6.777
likelihood[3382],5.707,0.0,5.707,5.707
likelihood[3383],5.746,0.0,5.746,5.746
likelihood[3384],5.593,1.716,2.215,8.933
likelihood[3385],3.462,1.717,0.04,6.825
likelihood[3386],0.732,0.0,0.732,0.732
likelihood[3387],6.559,0.0,6.559,6.559
likelihood[3388],5.605,1.724,2.309,9.113
likelihood[3389],3.433,1.704,0.27,6.882
likelihood[3390],1.138,0.0,1.138,1.138
likelihood[3391],6.074,0.0,6.074,6.074
likelihood[3392],5.579,1.74,1.972,8.844
likelihood[3393],3.424,1.717,0.03,6.783
likelihood[3394],2.94,0.0,2.94,2.94
likelihood[3395],6.386,0.0,6.386,6.386
likelihood[3396],4.587,0.0,4.587,4.587
likelihood[3397],5.587,1.728,2.157,8.935
likelihood[3398],3.448,1.713,0.184,6.901
likelihood[3399],2.089,0.0,2.089,2.089
likelihood[3400],4.308,0.0,4.308,4.308
likelihood[3401],5.604,1.745,2.315,9.105
likelihood[3402],3.424,1.746,-0.091,6.786
likelihood[3403],2.128,0.0,2.128,2.128
likelihood[3404],3.642,0.0,3.642,3.642
likelihood[3405],6.106,0.0,6.106,6.106
likelihood[3406],3.403,1.746,0.003,6.82
likelihood[3407],6.948,0.0,6.948,6.948
likelihood[3408],3.405,1.754,-0.204,6.754
likelihood[3409],1.509,0.0,1.509,1.509
likelihood[3410],2.814,0.0,2.814,2.814
likelihood[3411],5.546,0.0,5.546,5.546
likelihood[3412],3.422,1.722,0.075,6.738
likelihood[3413],2.85,0.0,2.85,2.85
likelihood[3414],3.999,0.0,3.999,3.999
likelihood[3415],5.584,0.0,5.584,5.584
likelihood[3416],3.414,1.773,-0.031,6.851
likelihood[3417],2.307,0.0,2.307,2.307
likelihood[3418],3.826,0.0,3.826,3.826
likelihood[3419],3.437,1.698,0.104,6.637
likelihood[3420],1.714,0.0,1.714,1.714
likelihood[3421],1.904,0.0,1.904,1.904
likelihood[3422],4.654,0.0,4.654,4.654
likelihood[3423],5.595,1.726,2.211,8.932
likelihood[3424],3.444,1.723,0.012,6.677
likelihood[3425],1.627,0.0,1.627,1.627
likelihood[3426],0.761,0.0,0.761,0.761
likelihood[3427],4.21,0.0,4.21,4.21
likelihood[3428],5.613,1.723,2.231,8.963
likelihood[3429],3.45,1.688,0.037,6.661
likelihood[3430],2.544,0.0,2.544,2.544
likelihood[3431],3.982,0.0,3.982,3.982
likelihood[3432],5.622,0.0,5.622,5.622
likelihood[3433],5.588,1.72,2.239,8.96
likelihood[3434],3.454,1.724,0.033,6.791
likelihood[3435],2.645,0.0,2.645,2.645
likelihood[3436],3.674,0.0,3.674,3.674
likelihood[3437],3.814,0.0,3.814,3.814
likelihood[3438],5.593,1.744,2.271,9.052
likelihood[3439],3.449,1.719,0.164,6.909
likelihood[3440],3.227,0.0,3.227,3.227
likelihood[3441],1.92,0.0,1.92,1.92
likelihood[3442],4.302,0.0,4.302,4.302
likelihood[3443],5.615,1.727,2.319,9.095
likelihood[3444],3.51,1.701,0.303,6.94
likelihood[3445],1.881,0.0,1.881,1.881
likelihood[3446],2.333,0.0,2.333,2.333
likelihood[3447],5.127,0.0,5.127,5.127
likelihood[3448],5.698,1.722,2.371,9.111
likelihood[3449],3.484,1.715,-0.124,6.609
likelihood[3450],0.765,0.0,0.765,0.765
likelihood[3451],2.721,0.0,2.721,2.721
likelihood[3452],5.065,0.0,5.065,5.065
likelihood[3453],5.68,1.686,2.358,8.887
likelihood[3454],3.502,1.732,0.151,6.974
likelihood[3455],2.759,0.0,2.759,2.759
likelihood[3456],0.329,0.0,0.329,0.329
likelihood[3457],4.804,0.0,4.804,4.804
likelihood[3458],5.695,1.732,2.424,9.215
likelihood[3459],3.517,1.7,0.312,6.897
likelihood[3460],2.238,0.0,2.238,2.238
likelihood[3461],2.267,0.0,2.267,2.267
likelihood[3462],4.633,0.0,4.633,4.633
likelihood[3463],5.699,1.712,2.361,9.016
likelihood[3464],3.508,1.751,0.054,6.91
likelihood[3465],2.607,0.0,2.607,2.607
likelihood[3466],1.936,0.0,1.936,1.936
likelihood[3467],4.608,0.0,4.608,4.608
likelihood[3468],5.681,1.72,2.332,9.102
likelihood[3469],3.429,1.698,0.006,6.701
likelihood[3470],3.426,0.0,3.426,3.426
likelihood[3471],5.594,1.679,2.419,8.955
likelihood[3472],3.459,1.728,0.125,6.95
likelihood[3473],1.212,0.0,1.212,1.212
likelihood[3474],5.681,0.0,5.681,5.681
likelihood[3475],5.582,1.752,2.278,9.082
likelihood[3476],3.428,1.709,0.211,6.881
likelihood[3477],5.087,0.0,5.087,5.087
likelihood[3478],5.585,1.696,2.118,8.821
likelihood[3479],3.442,1.72,0.029,6.777
likelihood[3480],1.526,0.0,1.526,1.526
likelihood[3481],4.871,0.0,4.871,4.871
likelihood[3482],5.599,1.688,2.306,8.827
likelihood[3483],3.461,1.727,-0.001,6.732
likelihood[3484],3.331,0.0,3.331,3.331
likelihood[3485],3.974,0.0,3.974,3.974
likelihood[3486],5.695,0.0,5.695,5.695
likelihood[3487],3.456,1.714,0.027,6.671
likelihood[3488],2.518,0.0,2.518,2.518
likelihood[3489],2.944,0.0,2.944,2.944
likelihood[3490],5.175,0.0,5.175,5.175
likelihood[3491],3.458,1.709,0.044,6.75
likelihood[3492],0.82,0.0,0.82,0.82
likelihood[3493],1.977,0.0,1.977,1.977
likelihood[3494],3.465,1.735,0.135,6.83
likelihood[3495],3.664,0.0,3.664,3.664
likelihood[3496],4.481,0.0,4.481,4.481
likelihood[3497],5.255,0.0,5.255,5.255
likelihood[3498],3.494,1.704,0.16,6.786
likelihood[3499],2.876,0.0,2.876,2.876
likelihood[3500],3.782,0.0,3.782,3.782
likelihood[3501],4.546,0.0,4.546,4.546
likelihood[3502],3.492,1.738,0.16,6.817
likelihood[3503],2.703,0.0,2.703,2.703
likelihood[3504],2.324,0.0,2.324,2.324
likelihood[3505],5.063,0.0,5.063,5.063
likelihood[3506],3.498,1.737,0.128,6.845
likelihood[3507],1.625,0.0,1.625,1.625
likelihood[3508],1.089,0.0,1.089,1.089
likelihood[3509],4.457,0.0,4.457,4.457
likelihood[3510],3.49,1.726,0.049,6.785
likelihood[3511],2.507,0.0,2.507,2.507
likelihood[3512],4.614,0.0,4.614,4.614
likelihood[3513],3.514,1.716,0.102,6.812
likelihood[3514],3.31,0.0,3.31,3.31
likelihood[3515],1.847,0.0,1.847,1.847
likelihood[3516],4.019,0.0,4.019,4.019
likelihood[3517],3.509,1.704,0.192,6.887
likelihood[3518],2.966,0.0,2.966,2.966
likelihood[3519],2.757,0.0,2.757,2.757
likelihood[3520],4.656,0.0,4.656,4.656
likelihood[3521],3.423,1.711,0.172,6.842
likelihood[3522],2.346,0.0,2.346,2.346
likelihood[3523],3.466,0.0,3.466,3.466
likelihood[3524],5.595,1.724,2.118,8.918
likelihood[3525],3.442,1.7,0.254,6.948
likelihood[3526],3.561,0.0,3.561,3.561
likelihood[3527],5.576,1.75,2.2,8.97
likelihood[3528],3.416,1.731,-0.143,6.676
likelihood[3529],2.326,0.0,2.326,2.326
likelihood[3530],2.245,0.0,2.245,2.245
likelihood[3531],5.593,1.71,2.396,9.103
likelihood[3532],3.428,1.749,-0.091,6.78
likelihood[3533],2.461,0.0,2.461,2.461
likelihood[3534],2.299,0.0,2.299,2.299
likelihood[3535],5.581,1.715,2.211,8.911
likelihood[3536],3.446,1.726,0.021,6.758
likelihood[3537],3.243,0.0,3.243,3.243
likelihood[3538],3.311,0.0,3.311,3.311
likelihood[3539],5.59,1.737,2.136,9.005
likelihood[3540],3.403,1.726,0.065,6.771
likelihood[3541],2.886,0.0,2.886,2.886
likelihood[3542],0.278,0.0,0.278,0.278
likelihood[3543],5.602,1.721,2.267,8.992
likelihood[3544],3.446,1.724,0.061,6.818
likelihood[3545],1.85,0.0,1.85,1.85
likelihood[3546],1.314,0.0,1.314,1.314
likelihood[3547],5.604,1.715,2.279,8.964
likelihood[3548],3.431,1.715,0.13,6.803
likelihood[3549],3.349,0.0,3.349,3.349
likelihood[3550],4.148,0.0,4.148,4.148
likelihood[3551],5.595,1.733,2.314,9.048
likelihood[3552],3.463,1.715,0.027,6.713
likelihood[3553],3.116,0.0,3.116,3.116
likelihood[3554],1.837,0.0,1.837,1.837
likelihood[3555],5.572,1.71,2.171,8.886
likelihood[3556],3.437,1.734,0.134,6.957
likelihood[3557],2.992,0.0,2.992,2.992
likelihood[3558],2.833,0.0,2.833,2.833
likelihood[3559],5.6,1.749,2.123,8.904
likelihood[3560],3.47,1.705,0.184,6.866
likelihood[3561],2.218,0.0,2.218,2.218
likelihood[3562],4.307,0.0,4.307,4.307
likelihood[3563],5.443,0.0,5.443,5.443
likelihood[3564],3.479,1.713,0.19,6.865
likelihood[3565],2.503,0.0,2.503,2.503
likelihood[3566],5.075,0.0,5.075,5.075
likelihood[3567],5.453,0.0,5.453,5.453
likelihood[3568],3.496,1.688,0.181,6.786
likelihood[3569],3.443,0.0,3.443,3.443
likelihood[3570],1.04,0.0,1.04,1.04
likelihood[3571],5.631,0.0,5.631,5.631
likelihood[3572],3.483,1.71,0.138,6.828
likelihood[3573],2.757,0.0,2.757,2.757
likelihood[3574],4.397,0.0,4.397,4.397
likelihood[3575],3.485,1.735,0.088,6.826
likelihood[3576],2.439,0.0,2.439,2.439
likelihood[3577],3.064,0.0,3.064,3.064
likelihood[3578],5.118,0.0,5.118,5.118
likelihood[3579],3.473,1.733,0.059,6.726
likelihood[3580],3.502,0.0,3.502,3.502
likelihood[3581],5.424,0.0,5.424,5.424
likelihood[3582],4.631,0.0,4.631,4.631
likelihood[3583],5.632,1.715,2.22,8.934
likelihood[3584],3.449,1.744,0.007,6.823
likelihood[3585],2.572,0.0,2.572,2.572
likelihood[3586],4.452,0.0,4.452,4.452
likelihood[3587],5.522,0.0,5.522,5.522
likelihood[3588],5.635,1.734,2.243,8.994
likelihood[3589],3.49,1.737,0.131,6.986
likelihood[3590],2.713,0.0,2.713,2.713
likelihood[3591],1.97,0.0,1.97,1.97
likelihood[3592],5.302,0.0,5.302,5.302
likelihood[3593],5.625,1.711,2.318,9.035
likelihood[3594],3.489,1.682,0.182,6.753
likelihood[3595],3.112,0.0,3.112,3.112
likelihood[3596],5.529,0.0,5.529,5.529
likelihood[3597],4.199,0.0,4.199,4.199
likelihood[3598],5.641,1.718,2.317,9.037
likelihood[3599],3.494,1.741,0.092,6.907
likelihood[3600],3.045,0.0,3.045,3.045
likelihood[3601],5.502,0.0,5.502,5.502
likelihood[3602],3.644,0.0,3.644,3.644
likelihood[3603],5.641,1.701,2.308,8.985
likelihood[3604],3.478,1.746,0.075,6.873
likelihood[3605],2.482,0.0,2.482,2.482
likelihood[3606],5.239,0.0,5.239,5.239
likelihood[3607],5.632,1.732,2.278,9.123
likelihood[3608],3.462,1.736,0.108,6.87
likelihood[3609],1.472,0.0,1.472,1.472
likelihood[3610],5.615,1.712,2.332,9.073
likelihood[3611],3.476,1.714,0.288,6.985
likelihood[3612],5.666,1.751,2.25,9.133
likelihood[3613],3.443,1.743,0.211,7.072
likelihood[3614],0.94,0.0,0.94,0.94
likelihood[3615],2.763,0.0,2.763,2.763
likelihood[3616],5.622,1.714,2.131,8.913
likelihood[3617],3.468,1.724,0.131,6.896
likelihood[3618],2.488,0.0,2.488,2.488
likelihood[3619],4.571,0.0,4.571,4.571
likelihood[3620],5.641,1.725,2.191,8.964
likelihood[3621],3.474,1.698,0.156,6.803
likelihood[3622],0.751,0.0,0.751,0.751
likelihood[3623],4.166,0.0,4.166,4.166
likelihood[3624],3.447,1.748,-0.074,6.819
likelihood[3625],1.27,0.0,1.27,1.27
likelihood[3626],3.698,0.0,3.698,3.698
likelihood[3627],3.471,1.707,0.126,6.749
likelihood[3628],0.77,0.0,0.77,0.77
likelihood[3629],3.758,0.0,3.758,3.758
likelihood[3630],3.459,1.697,0.094,6.804
likelihood[3631],0.859,0.0,0.859,0.859
likelihood[3632],4.905,0.0,4.905,4.905
likelihood[3633],4.878,0.0,4.878,4.878
likelihood[3634],3.457,1.748,0.09,6.92
likelihood[3635],0.908,0.0,0.908,0.908
likelihood[3636],2.752,0.0,2.752,2.752
likelihood[3637],3.477,1.71,-0.003,6.674
likelihood[3638],2.318,0.0,2.318,2.318
likelihood[3639],6.946,0.0,6.946,6.946
likelihood[3640],5.623,1.737,2.276,9.108
likelihood[3641],3.43,1.711,0.038,6.748
likelihood[3642],2.639,0.0,2.639,2.639
likelihood[3643],6.541,0.0,6.541,6.541
likelihood[3644],5.629,1.699,2.426,9.057
likelihood[3645],3.458,1.708,0.103,6.754
likelihood[3646],1.585,0.0,1.585,1.585
likelihood[3647],6.634,0.0,6.634,6.634
likelihood[3648],6.181,0.0,6.181,6.181
likelihood[3649],5.637,1.726,2.329,9.106
likelihood[3650],3.455,1.75,-0.068,6.747
likelihood[3651],2.419,0.0,2.419,2.419
likelihood[3652],5.626,1.715,2.233,8.89
likelihood[3653],3.464,1.738,0.042,6.83
likelihood[3654],6.089,0.0,6.089,6.089
likelihood[3655],5.567,1.709,2.125,8.767
likelihood[3656],3.437,1.724,0.111,6.813
likelihood[3657],1.641,0.0,1.641,1.641
likelihood[3658],3.141,0.0,3.141,3.141
likelihood[3659],3.417,1.725,0.004,6.743
likelihood[3660],2.475,0.0,2.475,2.475
likelihood[3661],5.173,0.0,5.173,5.173
likelihood[3662],3.408,0.0,3.408,3.408
likelihood[3663],3.422,1.728,0.254,7.007
likelihood[3664],2.91,0.0,2.91,2.91
likelihood[3665],3.299,0.0,3.299,3.299
likelihood[3666],5.984,0.0,5.984,5.984
likelihood[3667],3.414,1.756,-0.078,6.821
likelihood[3668],2.994,0.0,2.994,2.994
likelihood[3669],3.401,0.0,3.401,3.401
likelihood[3670],6.492,0.0,6.492,6.492
likelihood[3671],3.449,1.724,-0.004,6.755
likelihood[3672],2.123,0.0,2.123,2.123
likelihood[3673],3.341,0.0,3.341,3.341
likelihood[3674],3.549,1.748,0.184,6.985
likelihood[3675],3.489,0.0,3.489,3.489
likelihood[3676],4.728,0.0,4.728,4.728
likelihood[3677],4.69,0.0,4.69,4.69
likelihood[3678],3.543,1.723,0.11,6.844
likelihood[3679],3.94,0.0,3.94,3.94
likelihood[3680],0.824,0.0,0.824,0.824
likelihood[3681],4.494,0.0,4.494,4.494
likelihood[3682],3.551,1.716,0.113,6.826
likelihood[3683],4.337,0.0,4.337,4.337
likelihood[3684],4.888,0.0,4.888,4.888
likelihood[3685],3.542,1.731,0.07,6.895
likelihood[3686],3.054,0.0,3.054,3.054
likelihood[3687],3.41,0.0,3.41,3.41
likelihood[3688],4.152,0.0,4.152,4.152
likelihood[3689],3.566,1.747,0.105,6.982
likelihood[3690],3.245,0.0,3.245,3.245
likelihood[3691],4.496,0.0,4.496,4.496
likelihood[3692],4.941,0.0,4.941,4.941
likelihood[3693],3.454,1.728,0.001,6.808
likelihood[3694],2.014,0.0,2.014,2.014
likelihood[3695],4.55,0.0,4.55,4.55
likelihood[3696],4.996,0.0,4.996,4.996
likelihood[3697],3.444,1.699,0.12,6.808
likelihood[3698],2.598,0.0,2.598,2.598
likelihood[3699],4.352,0.0,4.352,4.352
likelihood[3700],4.675,0.0,4.675,4.675
likelihood[3701],3.442,1.718,0.109,6.836
likelihood[3702],1.719,0.0,1.719,1.719
likelihood[3703],2.727,0.0,2.727,2.727
likelihood[3704],3.268,0.0,3.268,3.268
likelihood[3705],3.461,1.714,0.299,7.107
likelihood[3706],3.818,0.0,3.818,3.818
likelihood[3707],2.28,0.0,2.28,2.28
likelihood[3708],3.372,0.0,3.372,3.372
likelihood[3709],3.451,1.714,0.037,6.699
likelihood[3710],2.432,0.0,2.432,2.432
likelihood[3711],3.451,1.726,0.162,6.881
likelihood[3712],3.17,0.0,3.17,3.17
likelihood[3713],5.64,1.7,2.405,9.039
likelihood[3714],3.456,1.759,-0.126,6.815
likelihood[3715],2.437,0.0,2.437,2.437
likelihood[3716],5.139,0.0,5.139,5.139
likelihood[3717],3.922,0.0,3.922,3.922
likelihood[3718],5.635,1.716,2.414,9.109
likelihood[3719],3.449,1.735,-0.012,6.786
likelihood[3720],4.549,0.0,4.549,4.549
likelihood[3721],2.128,0.0,2.128,2.128
likelihood[3722],3.471,1.738,0.076,6.841
likelihood[3723],4.896,0.0,4.896,4.896
likelihood[3724],4.082,0.0,4.082,4.082
likelihood[3725],3.447,1.705,0.174,6.882
likelihood[3726],2.7,0.0,2.7,2.7
likelihood[3727],2.349,0.0,2.349,2.349
likelihood[3728],4.536,0.0,4.536,4.536
likelihood[3729],3.447,1.695,0.177,6.851
likelihood[3730],5.12,0.0,5.12,5.12
likelihood[3731],1.812,0.0,1.812,1.812
likelihood[3732],3.449,1.729,0.102,6.793
likelihood[3733],4.661,0.0,4.661,4.661
likelihood[3734],4.827,0.0,4.827,4.827
likelihood[3735],3.607,1.715,0.19,6.918
likelihood[3736],4.179,0.0,4.179,4.179
likelihood[3737],3.723,0.0,3.723,3.723
likelihood[3738],3.623,1.732,0.377,7.129
likelihood[3739],4.075,0.0,4.075,4.075
likelihood[3740],0.652,0.0,0.652,0.652
likelihood[3741],3.257,0.0,3.257,3.257
likelihood[3742],3.627,1.736,0.23,6.991
likelihood[3743],4.007,0.0,4.007,4.007
likelihood[3744],3.605,0.0,3.605,3.605
likelihood[3745],3.593,1.75,0.13,7.034
likelihood[3746],3.928,0.0,3.928,3.928
likelihood[3747],2.56,0.0,2.56,2.56
likelihood[3748],3.644,1.683,0.284,6.852
likelihood[3749],3.729,0.0,3.729,3.729
likelihood[3750],0.94,0.0,0.94,0.94
likelihood[3751],3.543,1.713,0.074,6.828
likelihood[3752],3.819,0.0,3.819,3.819
likelihood[3753],0.788,0.0,0.788,0.788
likelihood[3754],5.403,0.0,5.403,5.403
likelihood[3755],3.559,1.751,0.235,6.995
likelihood[3756],3.581,0.0,3.581,3.581
likelihood[3757],1.281,0.0,1.281,1.281
likelihood[3758],5.919,0.0,5.919,5.919
likelihood[3759],3.555,1.704,0.178,6.808
likelihood[3760],2.859,0.0,2.859,2.859
likelihood[3761],1.105,0.0,1.105,1.105
likelihood[3762],5.96,0.0,5.96,5.96
likelihood[3763],3.559,1.738,0.062,6.877
likelihood[3764],1.876,0.0,1.876,1.876
likelihood[3765],2.974,0.0,2.974,2.974
likelihood[3766],5.825,0.0,5.825,5.825
likelihood[3767],3.558,1.74,0.183,6.928
likelihood[3768],3.016,0.0,3.016,3.016
likelihood[3769],2.393,0.0,2.393,2.393
likelihood[3770],5.865,0.0,5.865,5.865
likelihood[3771],3.482,1.753,0.139,6.967
likelihood[3772],3.919,0.0,3.919,3.919
likelihood[3773],4.774,0.0,4.774,4.774
likelihood[3774],3.474,1.698,0.136,6.762
likelihood[3775],4.074,0.0,4.074,4.074
likelihood[3776],4.976,0.0,4.976,4.976
likelihood[3777],3.506,1.716,0.226,7.02
likelihood[3778],0.802,0.0,0.802,0.802
likelihood[3779],6.958,0.0,6.958,6.958
likelihood[3780],3.478,1.715,0.134,6.844
likelihood[3781],3.059,0.0,3.059,3.059
likelihood[3782],6.454,0.0,6.454,6.454
likelihood[3783],3.453,1.724,0.106,6.899
likelihood[3784],3.492,0.0,3.492,3.492
likelihood[3785],5.623,0.0,5.623,5.623
likelihood[3786],3.508,1.724,0.001,6.782
likelihood[3787],1.037,0.0,1.037,1.037
likelihood[3788],4.094,0.0,4.094,4.094
likelihood[3789],4.691,0.0,4.691,4.691
likelihood[3790],3.492,1.734,0.087,6.854
likelihood[3791],1.579,0.0,1.579,1.579
likelihood[3792],3.684,0.0,3.684,3.684
likelihood[3793],4.509,0.0,4.509,4.509
likelihood[3794],3.507,1.727,0.245,7.012
likelihood[3795],5.199,0.0,5.199,5.199
likelihood[3796],7.0,0.0,7.0,7.0
likelihood[3797],3.488,1.719,0.147,6.817
likelihood[3798],2.069,0.0,2.069,2.069
likelihood[3799],4.171,0.0,4.171,4.171
likelihood[3800],5.946,0.0,5.946,5.946
likelihood[3801],3.485,1.722,0.132,6.834
likelihood[3802],2.719,0.0,2.719,2.719
likelihood[3803],3.946,0.0,3.946,3.946
likelihood[3804],5.414,0.0,5.414,5.414
likelihood[3805],3.486,1.715,0.115,6.89
likelihood[3806],2.327,0.0,2.327,2.327
likelihood[3807],2.538,0.0,2.538,2.538
likelihood[3808],4.339,0.0,4.339,4.339
likelihood[3809],5.637,1.709,2.386,9.094
likelihood[3810],3.472,1.736,0.122,6.868
likelihood[3811],3.048,0.0,3.048,3.048
likelihood[3812],2.9,0.0,2.9,2.9
likelihood[3813],4.678,0.0,4.678,4.678
likelihood[3814],5.621,1.727,2.406,9.089
likelihood[3815],3.466,1.714,0.206,6.908
likelihood[3816],1.404,0.0,1.404,1.404
likelihood[3817],2.18,0.0,2.18,2.18
likelihood[3818],4.123,0.0,4.123,4.123
likelihood[3819],5.635,1.716,2.211,8.859
likelihood[3820],3.471,1.714,0.213,6.811
likelihood[3821],1.151,0.0,1.151,1.151
likelihood[3822],4.034,0.0,4.034,4.034
likelihood[3823],5.658,1.725,2.267,9.015
likelihood[3824],3.465,1.773,0.026,6.912
likelihood[3825],1.766,0.0,1.766,1.766
likelihood[3826],3.533,0.0,3.533,3.533
likelihood[3827],4.646,0.0,4.646,4.646
likelihood[3828],5.659,1.699,2.293,8.925
likelihood[3829],3.479,1.767,-0.05,6.847
likelihood[3830],3.788,0.0,3.788,3.788
likelihood[3831],2.773,0.0,2.773,2.773
likelihood[3832],5.179,0.0,5.179,5.179
likelihood[3833],3.475,1.729,0.179,6.88
likelihood[3834],3.474,0.0,3.474,3.474
likelihood[3835],0.936,0.0,0.936,0.936
likelihood[3836],5.495,0.0,5.495,5.495
likelihood[3837],3.478,1.73,0.116,6.914
likelihood[3838],3.377,0.0,3.377,3.377
likelihood[3839],4.905,0.0,4.905,4.905
likelihood[3840],3.454,1.733,0.042,6.822
likelihood[3841],3.775,0.0,3.775,3.775
likelihood[3842],4.709,0.0,4.709,4.709
likelihood[3843],3.48,1.719,0.162,6.85
likelihood[3844],3.994,0.0,3.994,3.994
likelihood[3845],3.933,0.0,3.933,3.933
likelihood[3846],3.513,1.718,-0.04,6.73
likelihood[3847],1.227,0.0,1.227,1.227
likelihood[3848],5.149,0.0,5.149,5.149
likelihood[3849],5.3,0.0,5.3,5.3
likelihood[3850],5.636,1.703,2.296,8.918
likelihood[3851],3.496,1.717,0.173,6.927
likelihood[3852],0.01,0.0,0.01,0.01
likelihood[3853],4.864,0.0,4.864,4.864
likelihood[3854],5.582,0.0,5.582,5.582
likelihood[3855],5.648,1.72,2.355,9.167
likelihood[3856],3.476,1.724,0.21,6.891
likelihood[3857],0.647,0.0,0.647,0.647
likelihood[3858],4.094,0.0,4.094,4.094
likelihood[3859],4.377,0.0,4.377,4.377
likelihood[3860],5.62,1.73,2.296,9.068
likelihood[3861],3.452,1.738,0.11,6.919
likelihood[3862],0.262,0.0,0.262,0.262
likelihood[3863],4.096,0.0,4.096,4.096
likelihood[3864],2.414,0.0,2.414,2.414
likelihood[3865],5.644,1.687,2.544,9.148
likelihood[3866],3.458,1.714,0.221,6.871
likelihood[3867],0.571,0.0,0.571,0.571
likelihood[3868],3.759,0.0,3.759,3.759
likelihood[3869],3.74,0.0,3.74,3.74
likelihood[3870],5.629,1.742,2.456,9.249
likelihood[3871],3.445,1.738,0.072,6.814
likelihood[3872],1.369,0.0,1.369,1.369
likelihood[3873],4.109,0.0,4.109,4.109
likelihood[3874],5.776,0.0,5.776,5.776
likelihood[3875],3.472,1.735,-0.033,6.794
likelihood[3876],2.524,0.0,2.524,2.524
likelihood[3877],2.356,0.0,2.356,2.356
likelihood[3878],4.283,0.0,4.283,4.283
likelihood[3879],3.421,1.745,-0.164,6.772
likelihood[3880],2.801,0.0,2.801,2.801
likelihood[3881],3.33,0.0,3.33,3.33
likelihood[3882],5.372,0.0,5.372,5.372
likelihood[3883],3.456,1.719,-0.018,6.628
likelihood[3884],1.033,0.0,1.033,1.033
likelihood[3885],3.64,0.0,3.64,3.64
likelihood[3886],4.628,0.0,4.628,4.628
likelihood[3887],3.439,1.723,0.168,6.864
likelihood[3888],2.47,0.0,2.47,2.47
likelihood[3889],2.04,0.0,2.04,2.04
likelihood[3890],3.974,0.0,3.974,3.974
likelihood[3891],3.465,1.711,0.038,6.71
likelihood[3892],2.089,0.0,2.089,2.089
likelihood[3893],4.64,0.0,4.64,4.64
likelihood[3894],3.978,0.0,3.978,3.978
likelihood[3895],3.498,1.739,0.157,6.933
likelihood[3896],1.472,0.0,1.472,1.472
likelihood[3897],5.112,0.0,5.112,5.112
likelihood[3898],3.714,0.0,3.714,3.714
likelihood[3899],3.499,1.735,0.161,6.983
likelihood[3900],0.673,0.0,0.673,0.673
likelihood[3901],5.605,0.0,5.605,5.605
likelihood[3902],3.47,1.721,0.081,6.864
likelihood[3903],4.963,0.0,4.963,4.963
likelihood[3904],6.314,0.0,6.314,6.314
likelihood[3905],3.476,1.714,0.058,6.755
likelihood[3906],2.155,0.0,2.155,2.155
likelihood[3907],4.716,0.0,4.716,4.716
likelihood[3908],4.941,0.0,4.941,4.941
likelihood[3909],3.519,1.739,0.073,6.773
likelihood[3910],3.207,0.0,3.207,3.207
likelihood[3911],2.581,0.0,2.581,2.581
likelihood[3912],5.7,1.714,2.37,8.994
likelihood[3913],3.499,1.693,0.215,6.809
likelihood[3914],2.983,0.0,2.983,2.983
likelihood[3915],7.247,0.0,7.247,7.247
likelihood[3916],5.708,1.716,2.308,9.027
likelihood[3917],3.496,1.706,0.228,6.862
likelihood[3918],2.991,0.0,2.991,2.991
likelihood[3919],5.031,0.0,5.031,5.031
likelihood[3920],5.668,1.71,2.261,8.985
likelihood[3921],3.526,1.734,0.047,6.827
likelihood[3922],1.993,0.0,1.993,1.993
likelihood[3923],3.389,0.0,3.389,3.389
likelihood[3924],5.67,1.717,2.225,8.942
likelihood[3925],3.535,1.721,0.197,6.8
likelihood[3926],2.057,0.0,2.057,2.057
likelihood[3927],4.12,0.0,4.12,4.12
likelihood[3928],5.681,1.727,2.402,9.11
likelihood[3929],3.453,1.751,0.052,6.931
likelihood[3930],3.441,1.73,0.092,6.849
likelihood[3931],3.273,0.0,3.273,3.273
likelihood[3932],3.75,0.0,3.75,3.75
likelihood[3933],3.448,1.719,0.076,6.798
likelihood[3934],3.217,0.0,3.217,3.217
likelihood[3935],5.315,0.0,5.315,5.315
likelihood[3936],3.418,1.713,0.22,6.909
likelihood[3937],2.485,0.0,2.485,2.485
likelihood[3938],3.627,0.0,3.627,3.627
likelihood[3939],3.455,1.735,-0.005,6.784
likelihood[3940],3.703,0.0,3.703,3.703
likelihood[3941],4.055,0.0,4.055,4.055
likelihood[3942],3.401,1.702,-0.033,6.553
likelihood[3943],4.603,0.0,4.603,4.603
likelihood[3944],5.574,1.718,2.124,8.901
likelihood[3945],3.458,1.73,0.106,6.966
likelihood[3946],4.167,0.0,4.167,4.167
likelihood[3947],6.824,0.0,6.824,6.824
likelihood[3948],5.59,1.768,2.138,9.008
likelihood[3949],3.428,1.758,-0.045,6.909
likelihood[3950],4.358,0.0,4.358,4.358
likelihood[3951],4.923,0.0,4.923,4.923
likelihood[3952],5.606,1.728,2.111,8.877
likelihood[3953],3.426,1.688,-0.083,6.587
likelihood[3954],5.096,0.0,5.096,5.096
likelihood[3955],4.912,0.0,4.912,4.912
