,mean,sd,hdi_2.5%,hdi_97.5%
likelihood[4280],295.503,552.821,-777.847,1385.984
likelihood[4281],7.72,0.0,7.72,7.72
likelihood[4282],328.409,555.64,-736.064,1403.648
likelihood[4283],125.28,0.0,125.28,125.28
likelihood[4284],14.39,0.0,14.39,14.39
likelihood[4285],289.091,553.232,-764.616,1401.795
likelihood[4286],0.0,0.0,0.0,0.0
likelihood[4287],0.0,0.0,0.0,0.0
likelihood[4288],453.08,0.0,453.08,453.08
likelihood[4289],251.42,0.0,251.42,251.42
likelihood[4290],298.188,564.178,-858.494,1364.627
likelihood[4291],34.8,0.0,34.8,34.8
likelihood[4292],336.29,557.169,-792.804,1378.301
likelihood[4293],59.92,0.0,59.92,59.92
likelihood[4294],1673.06,0.0,1673.06,1673.06
likelihood[4295],280.244,560.372,-790.979,1391.161
likelihood[4296],0.0,0.0,0.0,0.0
likelihood[4297],0.0,0.0,0.0,0.0
likelihood[4298],327.89,0.0,327.89,327.89
likelihood[4299],1900.4,0.0,1900.4,1900.4
likelihood[4300],286.647,561.479,-822.667,1375.281
likelihood[4301],0.0,0.0,0.0,0.0
likelihood[4302],338.743,557.6,-759.252,1428.369
likelihood[4303],458.91,0.0,458.91,458.91
likelihood[4304],1265.29,0.0,1265.29,1265.29
likelihood[4305],291.34,554.165,-803.806,1356.658
likelihood[4306],0.0,0.0,0.0,0.0
likelihood[4307],339.84,554.857,-806.154,1381.89
likelihood[4308],1106.14,0.0,1106.14,1106.14
likelihood[4309],2097.88,0.0,2097.88,2097.88
likelihood[4310],292.181,553.208,-744.653,1402.177
likelihood[4311],0.0,0.0,0.0,0.0
likelihood[4312],0.0,0.0,0.0,0.0
likelihood[4313],433.04,0.0,433.04,433.04
likelihood[4314],1348.75,0.0,1348.75,1348.75
likelihood[4315],0.0,0.0,0.0,0.0
likelihood[4316],0.0,0.0,0.0,0.0
likelihood[4317],0.0,0.0,0.0,0.0
likelihood[4318],1961.32,0.0,1961.32,1961.32
likelihood[4319],4.12,0.0,4.12,4.12
likelihood[4320],0.0,0.0,0.0,0.0
likelihood[4321],0.0,0.0,0.0,0.0
likelihood[4322],0.0,0.0,0.0,0.0
likelihood[4323],997.49,0.0,997.49,997.49
likelihood[4324],422.97,0.0,422.97,422.97
likelihood[4325],0.0,0.0,0.0,0.0
likelihood[4326],43.12,0.0,43.12,43.12
likelihood[4327],335.852,553.288,-725.744,1421.577
likelihood[4328],818.43,0.0,818.43,818.43
likelihood[4329],0.0,0.0,0.0,0.0
likelihood[4330],291.253,550.421,-759.551,1372.91
likelihood[4331],0.0,0.0,0.0,0.0
likelihood[4332],333.435,554.923,-739.617,1423.818
likelihood[4333],290.97,0.0,290.97,290.97
likelihood[4334],5024.79,0.0,5024.79,5024.79
likelihood[4335],291.142,550.125,-838.54,1315.129
likelihood[4336],0.0,0.0,0.0,0.0
likelihood[4337],343.346,558.198,-723.07,1457.923
likelihood[4338],448.67,0.0,448.67,448.67
likelihood[4339],1481.56,0.0,1481.56,1481.56
likelihood[4340],275.102,554.637,-796.227,1356.891
likelihood[4341],0.0,0.0,0.0,0.0
likelihood[4342],335.937,556.37,-781.001,1395.528
likelihood[4343],467.34,0.0,467.34,467.34
likelihood[4344],2126.91,0.0,2126.91,2126.91
likelihood[4345],283.671,558.982,-865.161,1337.988
likelihood[4346],0.0,0.0,0.0,0.0
likelihood[4347],332.737,563.564,-792.873,1403.508
likelihood[4348],549.31,0.0,549.31,549.31
likelihood[4349],1792.09,0.0,1792.09,1792.09
likelihood[4350],284.138,555.202,-817.925,1356.599
likelihood[4351],0.0,0.0,0.0,0.0
likelihood[4352],0.0,0.0,0.0,0.0
likelihood[4353],820.21,0.0,820.21,820.21
likelihood[4354],1206.3,0.0,1206.3,1206.3
likelihood[4355],268.566,545.297,-788.783,1360.707
likelihood[4356],0.0,0.0,0.0,0.0
likelihood[4357],338.317,550.761,-724.831,1422.0
likelihood[4358],234.89,0.0,234.89,234.89
likelihood[4359],5495.1,0.0,5495.1,5495.1
likelihood[4360],288.735,547.557,-785.902,1332.472
likelihood[4361],3.12,0.0,3.12,3.12
likelihood[4362],0.0,0.0,0.0,0.0
likelihood[4363],242.29,0.0,242.29,242.29
likelihood[4364],830.69,0.0,830.69,830.69
likelihood[4365],286.255,556.12,-782.431,1382.692
likelihood[4366],2.0,0.0,2.0,2.0
likelihood[4367],335.241,549.954,-735.824,1419.214
likelihood[4368],579.15,0.0,579.15,579.15
likelihood[4369],403.41,0.0,403.41,403.41
likelihood[4370],282.691,555.574,-802.815,1361.448
likelihood[4371],1.6,0.0,1.6,1.6
likelihood[4372],337.011,557.056,-755.264,1430.268
likelihood[4373],864.07,0.0,864.07,864.07
likelihood[4374],430.45,0.0,430.45,430.45
likelihood[4375],286.368,564.498,-817.947,1383.877
likelihood[4376],12.32,0.0,12.32,12.32
likelihood[4377],329.67,556.352,-746.97,1418.753
likelihood[4378],79.88,0.0,79.88,79.88
likelihood[4379],150.24,0.0,150.24,150.24
likelihood[4380],290.482,560.281,-820.911,1342.943
likelihood[4381],0.0,0.0,0.0,0.0
likelihood[4382],336.078,547.709,-682.771,1491.284
likelihood[4383],834.54,0.0,834.54,834.54
likelihood[4384],584.06,0.0,584.06,584.06
likelihood[4385],287.703,553.101,-789.566,1400.201
likelihood[4386],11.12,0.0,11.12,11.12
likelihood[4387],325.51,553.116,-749.862,1410.916
likelihood[4388],123.92,0.0,123.92,123.92
likelihood[4389],2252.29,0.0,2252.29,2252.29
likelihood[4390],0.0,0.0,0.0,0.0
likelihood[4391],0.0,0.0,0.0,0.0
likelihood[4392],338.8,541.061,-738.546,1392.683
likelihood[4393],96.64,0.0,96.64,96.64
likelihood[4394],279.33,0.0,279.33,279.33
likelihood[4395],282.654,560.469,-807.026,1357.974
likelihood[4396],0.0,0.0,0.0,0.0
likelihood[4397],0.0,0.0,0.0,0.0
likelihood[4398],740.9,0.0,740.9,740.9
likelihood[4399],0.0,0.0,0.0,0.0
likelihood[4400],285.227,556.53,-786.885,1402.234
likelihood[4401],0.0,0.0,0.0,0.0
likelihood[4402],0.0,0.0,0.0,0.0
likelihood[4403],260.59,0.0,260.59,260.59
likelihood[4404],493.32,0.0,493.32,493.32
likelihood[4405],103.31,0.0,103.31,103.31
likelihood[4406],27.82,0.0,27.82,27.82
likelihood[4407],9.03,0.0,9.03,9.03
likelihood[4408],228.03,0.0,228.03,228.03
likelihood[4409],0.0,0.0,0.0,0.0
likelihood[4410],214.83,0.0,214.83,214.83
likelihood[4411],51.1,0.0,51.1,51.1
likelihood[4412],11.15,0.0,11.15,11.15
likelihood[4413],216.68,0.0,216.68,216.68
likelihood[4414],0.0,0.0,0.0,0.0
likelihood[4415],65.43,0.0,65.43,65.43
likelihood[4416],60.57,0.0,60.57,60.57
likelihood[4417],3.77,0.0,3.77,3.77
likelihood[4418],147.96,0.0,147.96,147.96
likelihood[4419],0.0,0.0,0.0,0.0
likelihood[4420],86.62,0.0,86.62,86.62
likelihood[4421],105.79,0.0,105.79,105.79
likelihood[4422],30.1,0.0,30.1,30.1
likelihood[4423],373.68,0.0,373.68,373.68
likelihood[4424],0.0,0.0,0.0,0.0
likelihood[4425],20.78,0.0,20.78,20.78
likelihood[4426],78.7,0.0,78.7,78.7
likelihood[4427],38.92,0.0,38.92,38.92
likelihood[4428],158.46,0.0,158.46,158.46
likelihood[4429],0.0,0.0,0.0,0.0
likelihood[4430],0.0,0.0,0.0,0.0
likelihood[4431],32.31,0.0,32.31,32.31
likelihood[4432],42.07,0.0,42.07,42.07
likelihood[4433],260.12,0.0,260.12,260.12
likelihood[4434],0.0,0.0,0.0,0.0
likelihood[4435],0.0,0.0,0.0,0.0
likelihood[4436],22.24,0.0,22.24,22.24
likelihood[4437],0.0,0.0,0.0,0.0
likelihood[4438],125.84,0.0,125.84,125.84
likelihood[4439],0.0,0.0,0.0,0.0
likelihood[4440],0.0,0.0,0.0,0.0
likelihood[4441],69.6,0.0,69.6,69.6
likelihood[4442],0.0,0.0,0.0,0.0
likelihood[4443],334.19,0.0,334.19,334.19
likelihood[4444],0.0,0.0,0.0,0.0
likelihood[4445],132.189,553.735,-941.141,1225.237
likelihood[4446],14.4,0.0,14.4,14.4
likelihood[4447],0.0,0.0,0.0,0.0
likelihood[4448],249.0,0.0,249.0,249.0
likelihood[4449],0.0,0.0,0.0,0.0
likelihood[4450],127.367,554.551,-914.758,1261.877
likelihood[4451],24.0,0.0,24.0,24.0
likelihood[4452],0.0,0.0,0.0,0.0
likelihood[4453],377.53,0.0,377.53,377.53
likelihood[4454],0.0,0.0,0.0,0.0
likelihood[4455],117.868,558.24,-1011.313,1179.126
likelihood[4456],46.8,0.0,46.8,46.8
likelihood[4457],0.0,0.0,0.0,0.0
likelihood[4458],487.41,0.0,487.41,487.41
likelihood[4459],0.0,0.0,0.0,0.0
likelihood[4460],124.931,566.208,-966.047,1268.797
likelihood[4461],13.2,0.0,13.2,13.2
likelihood[4462],0.0,0.0,0.0,0.0
likelihood[4463],244.9,0.0,244.9,244.9
likelihood[4464],0.0,0.0,0.0,0.0
likelihood[4465],5.56,0.0,5.56,5.56
likelihood[4466],37.62,0.0,37.62,37.62
likelihood[4467],1.17,0.0,1.17,1.17
likelihood[4468],390.11,0.0,390.11,390.11
likelihood[4469],0.0,0.0,0.0,0.0
likelihood[4470],80.9,0.0,80.9,80.9
likelihood[4471],39.2,0.0,39.2,39.2
likelihood[4472],35.88,0.0,35.88,35.88
likelihood[4473],323.19,0.0,323.19,323.19
likelihood[4474],0.0,0.0,0.0,0.0
likelihood[4475],9.15,0.0,9.15,9.15
likelihood[4476],12.45,0.0,12.45,12.45
likelihood[4477],36.45,0.0,36.45,36.45
likelihood[4478],279.24,0.0,279.24,279.24
likelihood[4479],0.0,0.0,0.0,0.0
likelihood[4480],126.735,554.115,-999.853,1169.837
likelihood[4481],14.8,0.0,14.8,14.8
likelihood[4482],0.0,0.0,0.0,0.0
likelihood[4483],218.33,0.0,218.33,218.33
likelihood[4484],0.0,0.0,0.0,0.0
likelihood[4485],123.42,554.905,-946.233,1220.118
likelihood[4486],52.4,0.0,52.4,52.4
likelihood[4487],169.839,553.267,-955.095,1216.301
likelihood[4488],182.79,0.0,182.79,182.79
likelihood[4489],0.0,0.0,0.0,0.0
likelihood[4490],115.476,564.35,-972.767,1229.065
likelihood[4491],5.48,0.0,5.48,5.48
likelihood[4492],178.278,547.173,-893.747,1249.78
likelihood[4493],25.08,0.0,25.08,25.08
likelihood[4494],0.0,0.0,0.0,0.0
likelihood[4495],0.0,0.0,0.0,0.0
likelihood[4496],63.2,0.0,63.2,63.2
likelihood[4497],0.0,0.0,0.0,0.0
likelihood[4498],122.27,0.0,122.27,122.27
likelihood[4499],0.0,0.0,0.0,0.0
likelihood[4500],130.647,551.329,-924.006,1238.47
likelihood[4501],28.0,0.0,28.0,28.0
likelihood[4502],0.0,0.0,0.0,0.0
likelihood[4503],517.05,0.0,517.05,517.05
likelihood[4504],0.0,0.0,0.0,0.0
likelihood[4505],125.752,558.409,-996.223,1189.932
likelihood[4506],42.8,0.0,42.8,42.8
likelihood[4507],166.551,557.033,-911.341,1270.996
likelihood[4508],143.91,0.0,143.91,143.91
likelihood[4509],0.0,0.0,0.0,0.0
likelihood[4510],131.494,562.157,-969.431,1212.315
likelihood[4511],15.6,0.0,15.6,15.6
likelihood[4512],173.231,555.476,-927.453,1255.636
likelihood[4513],206.16,0.0,206.16,206.16
likelihood[4514],0.0,0.0,0.0,0.0
likelihood[4515],126.58,549.124,-928.906,1229.45
likelihood[4516],16.8,0.0,16.8,16.8
likelihood[4517],0.0,0.0,0.0,0.0
likelihood[4518],710.73,0.0,710.73,710.73
likelihood[4519],0.0,0.0,0.0,0.0
likelihood[4520],136.23,557.021,-928.335,1224.357
likelihood[4521],6.8,0.0,6.8,6.8
likelihood[4522],0.0,0.0,0.0,0.0
likelihood[4523],410.74,0.0,410.74,410.74
likelihood[4524],0.0,0.0,0.0,0.0
likelihood[4525],102.078,546.258,-1002.019,1158.087
likelihood[4526],10.94,0.0,10.94,10.94
likelihood[4527],0.36,0.0,0.36,0.36
likelihood[4528],248.17,0.0,248.17,248.17
likelihood[4529],0.0,0.0,0.0,0.0
likelihood[4530],96.724,546.555,-972.249,1165.815
likelihood[4531],31.23,0.0,31.23,31.23
likelihood[4532],8.41,0.0,8.41,8.41
likelihood[4533],176.69,0.0,176.69,176.69
likelihood[4534],0.0,0.0,0.0,0.0
likelihood[4535],103.49,552.105,-921.968,1234.153
likelihood[4536],12.91,0.0,12.91,12.91
likelihood[4537],36.46,0.0,36.46,36.46
likelihood[4538],142.26,0.0,142.26,142.26
likelihood[4539],0.0,0.0,0.0,0.0
likelihood[4540],97.393,559.473,-1002.921,1181.88
likelihood[4541],30.43,0.0,30.43,30.43
likelihood[4542],0.0,0.0,0.0,0.0
likelihood[4543],149.36,0.0,149.36,149.36
likelihood[4544],0.0,0.0,0.0,0.0
likelihood[4545],102.068,555.044,-959.912,1192.635
likelihood[4546],18.18,0.0,18.18,18.18
likelihood[4547],0.0,0.0,0.0,0.0
likelihood[4548],263.29,0.0,263.29,263.29
likelihood[4549],0.0,0.0,0.0,0.0
likelihood[4550],256.073,550.969,-829.807,1333.971
likelihood[4551],5.84,0.0,5.84,5.84
likelihood[4552],6.8,0.0,6.8,6.8
likelihood[4553],468.96,0.0,468.96,468.96
likelihood[4554],389.131,561.904,-761.145,1460.624
likelihood[4555],257.684,557.947,-813.357,1344.551
likelihood[4556],10.58,0.0,10.58,10.58
likelihood[4557],0.0,0.0,0.0,0.0
likelihood[4558],642.1,0.0,642.1,642.1
likelihood[4559],380.456,555.237,-695.858,1481.71
likelihood[4560],263.026,545.406,-758.331,1391.216
likelihood[4561],11.26,0.0,11.26,11.26
likelihood[4562],0.0,0.0,0.0,0.0
likelihood[4563],612.66,0.0,612.66,612.66
likelihood[4564],381.202,553.686,-669.436,1496.721
likelihood[4565],258.437,556.183,-850.139,1315.482
likelihood[4566],20.79,0.0,20.79,20.79
likelihood[4567],0.0,0.0,0.0,0.0
likelihood[4568],1492.72,0.0,1492.72,1492.72
likelihood[4569],382.953,553.716,-761.84,1398.615
likelihood[4570],258.353,565.061,-831.843,1372.744
likelihood[4571],10.27,0.0,10.27,10.27
likelihood[4572],20.27,0.0,20.27,20.27
likelihood[4573],1035.89,0.0,1035.89,1035.89
likelihood[4574],384.888,556.279,-657.926,1510.601
likelihood[4575],144.844,567.273,-971.468,1257.632
likelihood[4576],1.75,0.0,1.75,1.75
likelihood[4577],374.77,0.0,374.77,374.77
likelihood[4578],146.38,0.0,146.38,146.38
likelihood[4579],266.531,563.035,-844.842,1361.371
likelihood[4580],133.681,547.782,-964.215,1188.827
likelihood[4581],5.13,0.0,5.13,5.13
likelihood[4582],369.41,0.0,369.41,369.41
likelihood[4583],16.5,0.0,16.5,16.5
likelihood[4584],257.312,555.371,-858.427,1317.388
likelihood[4585],134.559,554.409,-965.606,1202.02
likelihood[4586],1.79,0.0,1.79,1.79
likelihood[4587],47.74,0.0,47.74,47.74
likelihood[4588],198.21,0.0,198.21,198.21
likelihood[4589],263.047,544.835,-813.082,1320.005
likelihood[4590],143.954,554.131,-921.975,1250.709
likelihood[4591],8.74,0.0,8.74,8.74
likelihood[4592],276.89,0.0,276.89,276.89
likelihood[4593],305.97,0.0,305.97,305.97
likelihood[4594],263.339,555.979,-830.541,1350.87
likelihood[4595],143.538,559.207,-979.121,1261.315
likelihood[4596],1.34,0.0,1.34,1.34
likelihood[4597],171.5,0.0,171.5,171.5
likelihood[4598],135.02,0.0,135.02,135.02
likelihood[4599],260.856,571.364,-850.986,1364.859
likelihood[4600],161.586,547.555,-890.274,1254.553
likelihood[4601],16.73,0.0,16.73,16.73
likelihood[4602],61.42,0.0,61.42,61.42
likelihood[4603],209.42,0.0,209.42,209.42
likelihood[4604],280.529,553.007,-789.394,1380.105
likelihood[4605],159.379,554.426,-910.551,1249.807
likelihood[4606],9.37,0.0,9.37,9.37
likelihood[4607],20.2,0.0,20.2,20.2
likelihood[4608],688.23,0.0,688.23,688.23
likelihood[4609],285.12,552.934,-766.822,1396.85
likelihood[4610],145.992,557.544,-958.693,1204.866
likelihood[4611],13.99,0.0,13.99,13.99
likelihood[4612],22.24,0.0,22.24,22.24
likelihood[4613],156.46,0.0,156.46,156.46
likelihood[4614],272.118,559.28,-805.742,1387.467
likelihood[4615],168.501,558.663,-924.053,1255.366
likelihood[4616],19.94,0.0,19.94,19.94
likelihood[4617],0.0,0.0,0.0,0.0
likelihood[4618],142.96,0.0,142.96,142.96
likelihood[4619],285.161,545.464,-815.045,1295.108
likelihood[4620],159.519,549.069,-918.584,1205.261
likelihood[4621],11.69,0.0,11.69,11.69
likelihood[4622],27.68,0.0,27.68,27.68
likelihood[4623],117.38,0.0,117.38,117.38
likelihood[4624],282.495,559.56,-794.809,1386.605
likelihood[4625],129.392,559.063,-978.809,1173.839
likelihood[4626],9.64,0.0,9.64,9.64
likelihood[4627],184.64,0.0,184.64,184.64
likelihood[4628],233.32,0.0,233.32,233.32
likelihood[4629],247.034,559.755,-819.33,1396.072
likelihood[4630],125.21,559.465,-973.919,1196.717
likelihood[4631],13.68,0.0,13.68,13.68
likelihood[4632],408.08,0.0,408.08,408.08
likelihood[4633],0.0,0.0,0.0,0.0
likelihood[4634],242.965,557.583,-821.929,1339.384
likelihood[4635],116.296,568.095,-1039.986,1212.449
likelihood[4636],19.04,0.0,19.04,19.04
likelihood[4637],206.44,0.0,206.44,206.44
likelihood[4638],151.24,0.0,151.24,151.24
likelihood[4639],246.001,543.437,-870.008,1276.124
likelihood[4640],132.286,553.533,-963.078,1200.194
likelihood[4641],34.4,0.0,34.4,34.4
likelihood[4642],275.8,0.0,275.8,275.8
likelihood[4643],87.84,0.0,87.84,87.84
likelihood[4644],254.418,561.926,-818.027,1388.133
likelihood[4645],132.143,551.034,-905.862,1239.406
likelihood[4646],14.56,0.0,14.56,14.56
likelihood[4647],206.48,0.0,206.48,206.48
likelihood[4648],99.64,0.0,99.64,99.64
likelihood[4649],248.541,557.299,-839.675,1350.854
likelihood[4650],140.148,551.786,-970.699,1203.14
likelihood[4651],0.0,0.0,0.0,0.0
likelihood[4652],299.96,0.0,299.96,299.96
likelihood[4653],312.04,0.0,312.04,312.04
likelihood[4654],267.662,556.571,-775.506,1403.09
likelihood[4655],143.241,556.374,-938.624,1227.245
likelihood[4656],1.08,0.0,1.08,1.08
likelihood[4657],704.68,0.0,704.68,704.68
likelihood[4658],0.0,0.0,0.0,0.0
likelihood[4659],269.713,558.949,-816.979,1371.722
likelihood[4660],148.655,554.623,-929.073,1249.066
likelihood[4661],2.12,0.0,2.12,2.12
likelihood[4662],433.28,0.0,433.28,433.28
likelihood[4663],0.0,0.0,0.0,0.0
likelihood[4664],262.283,555.884,-867.844,1316.285
likelihood[4665],137.576,557.681,-990.089,1181.053
likelihood[4666],17.92,0.0,17.92,17.92
likelihood[4667],592.2,0.0,592.2,592.2
likelihood[4668],97.24,0.0,97.24,97.24
likelihood[4669],264.362,547.194,-803.829,1315.956
likelihood[4670],145.158,548.91,-917.06,1215.71
likelihood[4671],7.08,0.0,7.08,7.08
likelihood[4672],73.28,0.0,73.28,73.28
likelihood[4673],0.0,0.0,0.0,0.0
likelihood[4674],265.658,553.863,-831.386,1345.481
likelihood[4675],151.211,552.534,-950.756,1205.774
likelihood[4676],7.4,0.0,7.4,7.4
likelihood[4677],37.16,0.0,37.16,37.16
likelihood[4678],447.52,0.0,447.52,447.52
likelihood[4679],0.0,0.0,0.0,0.0
likelihood[4680],157.267,546.552,-908.396,1234.593
likelihood[4681],0.0,0.0,0.0,0.0
likelihood[4682],0.0,0.0,0.0,0.0
likelihood[4683],1039.8,0.0,1039.8,1039.8
likelihood[4684],0.0,0.0,0.0,0.0
likelihood[4685],151.926,548.266,-930.338,1213.052
likelihood[4686],3.52,0.0,3.52,3.52
likelihood[4687],15.68,0.0,15.68,15.68
likelihood[4688],255.2,0.0,255.2,255.2
likelihood[4689],0.0,0.0,0.0,0.0
likelihood[4690],150.959,553.636,-907.611,1246.456
likelihood[4691],16.28,0.0,16.28,16.28
likelihood[4692],53.56,0.0,53.56,53.56
likelihood[4693],265.16,0.0,265.16,265.16
likelihood[4694],0.0,0.0,0.0,0.0
likelihood[4695],148.484,556.47,-983.469,1205.978
likelihood[4696],9.04,0.0,9.04,9.04
likelihood[4697],44.88,0.0,44.88,44.88
likelihood[4698],0.0,0.0,0.0,0.0
likelihood[4699],0.0,0.0,0.0,0.0
likelihood[4700],133.578,553.694,-958.337,1205.065
likelihood[4701],4.55,0.0,4.55,4.55
likelihood[4702],5.71,0.0,5.71,5.71
likelihood[4703],104.03,0.0,104.03,104.03
likelihood[4704],254.54,555.715,-824.432,1358.376
likelihood[4705],132.914,545.34,-927.827,1188.582
likelihood[4706],4.09,0.0,4.09,4.09
likelihood[4707],1.14,0.0,1.14,1.14
likelihood[4708],66.34,0.0,66.34,66.34
likelihood[4709],253.305,565.533,-818.421,1375.203
likelihood[4710],131.257,553.705,-970.863,1170.413
likelihood[4711],11.73,0.0,11.73,11.73
likelihood[4712],52.65,0.0,52.65,52.65
likelihood[4713],275.36,0.0,275.36,275.36
likelihood[4714],247.22,552.007,-814.688,1322.763
likelihood[4715],134.439,560.337,-957.627,1211.012
likelihood[4716],13.09,0.0,13.09,13.09
likelihood[4717],38.42,0.0,38.42,38.42
likelihood[4718],44.32,0.0,44.32,44.32
likelihood[4719],256.002,550.243,-833.623,1358.246
likelihood[4720],137.153,553.764,-999.228,1188.138
likelihood[4721],24.2,0.0,24.2,24.2
likelihood[4722],5.82,0.0,5.82,5.82
likelihood[4723],72.87,0.0,72.87,72.87
likelihood[4724],253.771,558.156,-802.043,1354.773
likelihood[4725],121.321,555.208,-977.972,1183.269
likelihood[4726],5.56,0.0,5.56,5.56
likelihood[4727],9.31,0.0,9.31,9.31
likelihood[4728],167.58,0.0,167.58,167.58
likelihood[4729],244.456,550.626,-824.16,1321.983
likelihood[4730],125.778,550.293,-952.994,1210.308
likelihood[4731],1.15,0.0,1.15,1.15
likelihood[4732],14.2,0.0,14.2,14.2
likelihood[4733],157.32,0.0,157.32,157.32
likelihood[4734],244.969,556.656,-876.589,1301.76
likelihood[4735],120.159,561.136,-996.922,1215.796
likelihood[4736],14.78,0.0,14.78,14.78
likelihood[4737],0.39,0.0,0.39,0.39
likelihood[4738],120.94,0.0,120.94,120.94
likelihood[4739],244.548,559.864,-850.131,1354.724
likelihood[4740],117.555,549.832,-926.471,1199.197
likelihood[4741],8.37,0.0,8.37,8.37
likelihood[4742],8.65,0.0,8.65,8.65
likelihood[4743],101.86,0.0,101.86,101.86
likelihood[4744],241.976,553.381,-876.023,1276.553
likelihood[4745],121.073,544.795,-1033.211,1112.544
likelihood[4746],12.56,0.0,12.56,12.56
likelihood[4747],5.93,0.0,5.93,5.93
likelihood[4748],99.29,0.0,99.29,99.29
likelihood[4749],244.472,545.424,-825.297,1309.31
likelihood[4750],168.918,548.403,-878.704,1251.558
likelihood[4751],0.0,0.0,0.0,0.0
likelihood[4752],29.76,0.0,29.76,29.76
likelihood[4753],0.0,0.0,0.0,0.0
likelihood[4754],290.874,555.865,-777.677,1372.28
likelihood[4755],164.079,566.364,-904.347,1293.784
likelihood[4756],2.36,0.0,2.36,2.36
likelihood[4757],292.36,0.0,292.36,292.36
likelihood[4758],0.0,0.0,0.0,0.0
likelihood[4759],284.816,554.783,-745.995,1417.056
likelihood[4760],158.249,552.632,-930.57,1265.352
likelihood[4761],0.0,0.0,0.0,0.0
likelihood[4762],160.84,0.0,160.84,160.84
likelihood[4763],0.0,0.0,0.0,0.0
likelihood[4764],286.964,550.041,-749.95,1410.942
likelihood[4765],163.972,555.614,-895.728,1285.096
likelihood[4766],3.6,0.0,3.6,3.6
likelihood[4767],129.4,0.0,129.4,129.4
likelihood[4768],0.0,0.0,0.0,0.0
likelihood[4769],280.651,549.933,-833.395,1314.929
likelihood[4770],116.392,541.463,-967.847,1150.837
likelihood[4771],26.96,0.0,26.96,26.96
likelihood[4772],52.2,0.0,52.2,52.2
likelihood[4773],296.41,0.0,296.41,296.41
likelihood[4774],0.0,0.0,0.0,0.0
likelihood[4775],108.347,563.187,-1012.059,1164.639
likelihood[4776],11.4,0.0,11.4,11.4
likelihood[4777],18.0,0.0,18.0,18.0
likelihood[4778],175.87,0.0,175.87,175.87
likelihood[4779],0.0,0.0,0.0,0.0
likelihood[4780],120.15,550.556,-934.69,1247.741
likelihood[4781],1.27,0.0,1.27,1.27
likelihood[4782],6.22,0.0,6.22,6.22
likelihood[4783],0.0,0.0,0.0,0.0
likelihood[4784],0.0,0.0,0.0,0.0
likelihood[4785],115.894,549.264,-932.689,1219.686
likelihood[4786],38.02,0.0,38.02,38.02
likelihood[4787],87.3,0.0,87.3,87.3
likelihood[4788],190.47,0.0,190.47,190.47
likelihood[4789],0.0,0.0,0.0,0.0
likelihood[4790],111.732,551.164,-954.344,1182.839
likelihood[4791],16.75,0.0,16.75,16.75
likelihood[4792],42.92,0.0,42.92,42.92
likelihood[4793],93.24,0.0,93.24,93.24
likelihood[4794],0.0,0.0,0.0,0.0
likelihood[4795],86.673,552.247,-982.131,1173.201
likelihood[4796],13.93,0.0,13.93,13.93
likelihood[4797],9.22,0.0,9.22,9.22
likelihood[4798],157.04,0.0,157.04,157.04
likelihood[4799],0.0,0.0,0.0,0.0
likelihood[4800],75.93,548.695,-994.853,1144.182
likelihood[4801],4.08,0.0,4.08,4.08
likelihood[4802],1.97,0.0,1.97,1.97
likelihood[4803],85.22,0.0,85.22,85.22
likelihood[4804],0.0,0.0,0.0,0.0
likelihood[4805],81.573,552.8,-1010.294,1144.176
likelihood[4806],11.27,0.0,11.27,11.27
likelihood[4807],0.0,0.0,0.0,0.0
likelihood[4808],99.87,0.0,99.87,99.87
likelihood[4809],0.0,0.0,0.0,0.0
likelihood[4810],71.522,556.231,-1041.506,1140.942
likelihood[4811],26.38,0.0,26.38,26.38
likelihood[4812],5.34,0.0,5.34,5.34
likelihood[4813],54.66,0.0,54.66,54.66
likelihood[4814],0.0,0.0,0.0,0.0
likelihood[4815],81.496,553.671,-969.202,1187.416
likelihood[4816],18.41,0.0,18.41,18.41
likelihood[4817],14.75,0.0,14.75,14.75
likelihood[4818],104.21,0.0,104.21,104.21
likelihood[4819],0.0,0.0,0.0,0.0
likelihood[4820],143.037,562.992,-937.87,1220.892
likelihood[4821],9.44,0.0,9.44,9.44
likelihood[4822],31.0,0.0,31.0,31.0
likelihood[4823],0.0,0.0,0.0,0.0
likelihood[4824],270.146,564.281,-781.547,1394.743
likelihood[4825],145.389,562.23,-952.26,1252.428
likelihood[4826],34.2,0.0,34.2,34.2
likelihood[4827],0.0,0.0,0.0,0.0
likelihood[4828],0.0,0.0,0.0,0.0
likelihood[4829],271.887,550.505,-828.494,1327.215
likelihood[4830],147.616,554.57,-909.055,1245.769
likelihood[4831],9.24,0.0,9.24,9.24
likelihood[4832],8.44,0.0,8.44,8.44
likelihood[4833],0.0,0.0,0.0,0.0
likelihood[4834],275.048,543.93,-759.648,1364.466
likelihood[4835],158.917,563.607,-961.876,1263.162
likelihood[4836],10.72,0.0,10.72,10.72
likelihood[4837],8.96,0.0,8.96,8.96
likelihood[4838],0.0,0.0,0.0,0.0
likelihood[4839],273.925,549.723,-805.031,1340.889
likelihood[4840],140.425,561.384,-956.774,1226.905
likelihood[4841],24.6,0.0,24.6,24.6
likelihood[4842],26.4,0.0,26.4,26.4
likelihood[4843],0.0,0.0,0.0,0.0
likelihood[4844],274.177,561.633,-852.139,1326.626
likelihood[4845],139.612,557.73,-946.849,1229.136
