,mean,sd,hdi_2.5%,hdi_97.5%
likelihood[7496],2.757,0.0,2.757,2.757
likelihood[7497],4.171,0.0,4.171,4.171
likelihood[7498],6.15,0.0,6.15,6.15
likelihood[7499],0.0,0.0,0.0,0.0
likelihood[7500],0.751,0.0,0.751,0.751
likelihood[7501],3.426,0.0,3.426,3.426
likelihood[7502],3.861,0.0,3.861,3.861
likelihood[7503],5.222,0.0,5.222,5.222
likelihood[7504],0.0,0.0,0.0,0.0
likelihood[7505],0.365,0.0,0.365,0.365
likelihood[7506],3.268,0.0,3.268,3.268
likelihood[7507],0.0,0.0,0.0,0.0
likelihood[7508],4.5,0.0,4.5,4.5
likelihood[7509],0.0,0.0,0.0,0.0
likelihood[7510],0.0,0.0,0.0,0.0
likelihood[7511],4.873,0.0,4.873,4.873
likelihood[7512],1.833,0.0,1.833,1.833
likelihood[7513],5.452,0.0,5.452,5.452
likelihood[7514],0.0,0.0,0.0,0.0
likelihood[7515],1.593,0.0,1.593,1.593
likelihood[7516],4.317,0.0,4.317,4.317
likelihood[7517],2.225,0.0,2.225,2.225
likelihood[7518],4.943,0.0,4.943,4.943
likelihood[7519],0.0,0.0,0.0,0.0
likelihood[7520],0.673,0.0,0.673,0.673
likelihood[7521],4.245,0.0,4.245,4.245
likelihood[7522],2.876,0.0,2.876,2.876
likelihood[7523],5.644,0.0,5.644,5.644
likelihood[7524],0.0,0.0,0.0,0.0
likelihood[7525],0.0,0.0,0.0,0.0
likelihood[7526],1.447,0.0,1.447,1.447
likelihood[7527],4.056,0.0,4.056,4.056
likelihood[7528],6.443,0.0,6.443,6.443
likelihood[7529],7.125,0.0,7.125,7.125
likelihood[7530],0.77,0.0,0.77,0.77
likelihood[7531],4.376,0.0,4.376,4.376
likelihood[7532],3.618,0.0,3.618,3.618
likelihood[7533],3.859,0.0,3.859,3.859
likelihood[7534],7.502,0.0,7.502,7.502
likelihood[7535],0.0,0.0,0.0,0.0
likelihood[7536],4.131,0.0,4.131,4.131
likelihood[7537],3.008,0.0,3.008,3.008
likelihood[7538],5.646,0.0,5.646,5.646
likelihood[7539],0.0,0.0,0.0,0.0
likelihood[7540],0.0,0.0,0.0,0.0
likelihood[7541],0.0,0.0,0.0,0.0
likelihood[7542],3.998,0.0,3.998,3.998
likelihood[7543],6.556,0.0,6.556,6.556
likelihood[7544],6.961,0.0,6.961,6.961
likelihood[7545],0.0,0.0,0.0,0.0
likelihood[7546],0.0,0.0,0.0,0.0
likelihood[7547],1.012,0.0,1.012,1.012
likelihood[7548],6.107,0.0,6.107,6.107
likelihood[7549],7.793,0.0,7.793,7.793
likelihood[7550],0.0,0.0,0.0,0.0
likelihood[7551],4.546,0.0,4.546,4.546
likelihood[7552],4.828,0.0,4.828,4.828
likelihood[7553],5.173,0.0,5.173,5.173
likelihood[7554],0.0,0.0,0.0,0.0
likelihood[7555],0.0,0.0,0.0,0.0
likelihood[7556],4.41,0.0,4.41,4.41
likelihood[7557],3.091,0.0,3.091,3.091
likelihood[7558],6.118,0.0,6.118,6.118
likelihood[7559],0.0,0.0,0.0,0.0
likelihood[7560],0.039,0.0,0.039,0.039
likelihood[7561],4.44,0.0,4.44,4.44
likelihood[7562],0.0,0.0,0.0,0.0
likelihood[7563],5.251,0.0,5.251,5.251
likelihood[7564],0.0,0.0,0.0,0.0
likelihood[7565],0.0,0.0,0.0,0.0
likelihood[7566],4.034,0.0,4.034,4.034
likelihood[7567],0.916,0.0,0.916,0.916
likelihood[7568],5.381,0.0,5.381,5.381
likelihood[7569],0.0,0.0,0.0,0.0
likelihood[7570],0.0,0.0,0.0,0.0
likelihood[7571],3.651,0.0,3.651,3.651
likelihood[7572],2.485,0.0,2.485,2.485
likelihood[7573],5.624,0.0,5.624,5.624
likelihood[7574],0.0,0.0,0.0,0.0
likelihood[7575],3.086,0.0,3.086,3.086
likelihood[7576],0.0,0.0,0.0,0.0
likelihood[7577],1.872,0.0,1.872,1.872
likelihood[7578],5.855,0.0,5.855,5.855
likelihood[7579],7.598,0.0,7.598,7.598
likelihood[7580],2.636,0.0,2.636,2.636
likelihood[7581],0.0,0.0,0.0,0.0
likelihood[7582],4.245,0.0,4.245,4.245
likelihood[7583],6.187,0.0,6.187,6.187
likelihood[7584],10.022,0.0,10.022,10.022
likelihood[7585],0.0,0.0,0.0,0.0
likelihood[7586],0.0,0.0,0.0,0.0
likelihood[7587],5.382,0.0,5.382,5.382
likelihood[7588],5.715,0.0,5.715,5.715
likelihood[7589],7.312,0.0,7.312,7.312
likelihood[7590],3.345,0.0,3.345,3.345
likelihood[7591],0.0,0.0,0.0,0.0
likelihood[7592],3.248,0.0,3.248,3.248
likelihood[7593],5.911,0.0,5.911,5.911
likelihood[7594],7.854,0.0,7.854,7.854
likelihood[7595],2.843,0.0,2.843,2.843
likelihood[7596],0.0,0.0,0.0,0.0
likelihood[7597],2.14,0.0,2.14,2.14
likelihood[7598],5.663,0.0,5.663,5.663
likelihood[7599],7.289,0.0,7.289,7.289
likelihood[7600],0.336,0.0,0.336,0.336
likelihood[7601],0.0,0.0,0.0,0.0
likelihood[7602],4.337,0.0,4.337,4.337
likelihood[7603],6.078,0.0,6.078,6.078
likelihood[7604],8.521,0.0,8.521,8.521
likelihood[7605],0.419,0.0,0.419,0.419
likelihood[7606],0.0,0.0,0.0,0.0
likelihood[7607],3.384,0.0,3.384,3.384
likelihood[7608],5.864,0.0,5.864,5.864
likelihood[7609],6.276,0.0,6.276,6.276
likelihood[7610],2.755,0.0,2.755,2.755
likelihood[7611],0.0,0.0,0.0,0.0
likelihood[7612],4.89,0.0,4.89,4.89
likelihood[7613],5.956,0.0,5.956,5.956
likelihood[7614],8.936,0.0,8.936,8.936
likelihood[7615],3.098,0.0,3.098,3.098
likelihood[7616],1.447,0.0,1.447,1.447
likelihood[7617],4.44,0.0,4.44,4.44
likelihood[7618],5.461,0.0,5.461,5.461
likelihood[7619],7.181,0.0,7.181,7.181
likelihood[7620],0.788,0.0,0.788,0.788
likelihood[7621],0.0,0.0,0.0,0.0
likelihood[7622],3.35,0.0,3.35,3.35
likelihood[7623],6.101,0.0,6.101,6.101
likelihood[7624],7.607,0.0,7.607,7.607
likelihood[7625],1.552,0.0,1.552,1.552
likelihood[7626],0.0,0.0,0.0,0.0
likelihood[7627],2.015,0.0,2.015,2.015
likelihood[7628],6.919,0.0,6.919,6.919
likelihood[7629],8.01,0.0,8.01,8.01
likelihood[7630],0.0,0.0,0.0,0.0
likelihood[7631],4.44,0.0,4.44,4.44
likelihood[7632],1.322,0.0,1.322,1.322
likelihood[7633],6.043,0.0,6.043,6.043
likelihood[7634],7.301,0.0,7.301,7.301
likelihood[7635],4.161,0.0,4.161,4.161
likelihood[7636],0.0,0.0,0.0,0.0
likelihood[7637],4.46,0.0,4.46,4.46
likelihood[7638],6.452,0.0,6.452,6.452
likelihood[7639],0.0,0.0,0.0,0.0
likelihood[7640],2.942,0.0,2.942,2.942
likelihood[7641],3.956,0.0,3.956,3.956
likelihood[7642],4.738,0.0,4.738,4.738
likelihood[7643],4.807,0.0,4.807,4.807
likelihood[7644],8.055,0.0,8.055,8.055
likelihood[7645],3.979,0.0,3.979,3.979
likelihood[7646],3.664,0.0,3.664,3.664
likelihood[7647],3.239,0.0,3.239,3.239
likelihood[7648],4.699,0.0,4.699,4.699
likelihood[7649],7.962,0.0,7.962,7.962
likelihood[7650],0.0,0.0,0.0,0.0
likelihood[7651],1.558,0.0,1.558,1.558
likelihood[7652],0.0,0.0,0.0,0.0
likelihood[7653],4.767,0.0,4.767,4.767
likelihood[7654],3.159,0.0,3.159,3.159
likelihood[7655],0.0,0.0,0.0,0.0
likelihood[7656],0.0,0.0,0.0,0.0
likelihood[7657],0.0,0.0,0.0,0.0
likelihood[7658],3.882,0.0,3.882,3.882
likelihood[7659],3.075,0.0,3.075,3.075
likelihood[7660],0.0,0.0,0.0,0.0
likelihood[7661],0.0,0.0,0.0,0.0
likelihood[7662],0.0,0.0,0.0,0.0
likelihood[7663],0.0,0.0,0.0,0.0
likelihood[7664],0.0,0.0,0.0,0.0
likelihood[7665],0.0,0.0,0.0,0.0
likelihood[7666],4.174,0.0,4.174,4.174
likelihood[7667],0.0,0.0,0.0,0.0
likelihood[7668],3.417,0.0,3.417,3.417
likelihood[7669],5.645,0.0,5.645,5.645
likelihood[7670],1.072,0.0,1.072,1.072
likelihood[7671],2.918,0.0,2.918,2.918
likelihood[7672],3.664,0.0,3.664,3.664
likelihood[7673],4.468,0.0,4.468,4.468
likelihood[7674],0.0,0.0,0.0,0.0
likelihood[7675],2.074,0.0,2.074,2.074
likelihood[7676],2.375,0.0,2.375,2.375
likelihood[7677],2.918,0.0,2.918,2.918
likelihood[7678],5.651,0.0,5.651,5.651
likelihood[7679],7.374,0.0,7.374,7.374
likelihood[7680],1.125,0.0,1.125,1.125
likelihood[7681],0.0,0.0,0.0,0.0
likelihood[7682],0.0,0.0,0.0,0.0
likelihood[7683],6.058,0.0,6.058,6.058
likelihood[7684],8.6,0.0,8.6,8.6
likelihood[7685],0.0,0.0,0.0,0.0
likelihood[7686],1.558,0.0,1.558,1.558
likelihood[7687],4.016,0.0,4.016,4.016
likelihood[7688],5.906,0.0,5.906,5.906
likelihood[7689],6.138,0.0,6.138,6.138
likelihood[7690],2.338,0.0,2.338,2.338
likelihood[7691],3.481,0.0,3.481,3.481
likelihood[7692],4.331,0.0,4.331,4.331
likelihood[7693],4.999,0.0,4.999,4.999
likelihood[7694],8.307,0.0,8.307,8.307
likelihood[7695],0.842,0.0,0.842,0.842
likelihood[7696],2.741,0.0,2.741,2.741
likelihood[7697],4.034,0.0,4.034,4.034
likelihood[7698],6.394,0.0,6.394,6.394
likelihood[7699],8.023,0.0,8.023,8.023
likelihood[7700],0.0,0.0,0.0,0.0
likelihood[7701],0.0,0.0,0.0,0.0
likelihood[7702],2.639,0.0,2.639,2.639
likelihood[7703],5.126,0.0,5.126,5.126
likelihood[7704],7.093,0.0,7.093,7.093
likelihood[7705],0.0,0.0,0.0,0.0
likelihood[7706],3.045,0.0,3.045,3.045
likelihood[7707],5.489,0.0,5.489,5.489
likelihood[7708],5.533,0.0,5.533,5.533
likelihood[7709],5.691,0.0,5.691,5.691
likelihood[7710],0.336,0.0,0.336,0.336
likelihood[7711],1.179,0.0,1.179,1.179
likelihood[7712],3.998,0.0,3.998,3.998
likelihood[7713],5.988,0.0,5.988,5.988
likelihood[7714],7.302,0.0,7.302,7.302
likelihood[7715],2.953,0.0,2.953,2.953
likelihood[7716],3.02,0.0,3.02,3.02
likelihood[7717],4.771,0.0,4.771,4.771
likelihood[7718],5.816,0.0,5.816,5.816
likelihood[7719],6.939,0.0,6.939,6.939
likelihood[7720],1.27,0.0,1.27,1.27
likelihood[7721],3.466,0.0,3.466,3.466
likelihood[7722],4.652,0.0,4.652,4.652
likelihood[7723],3.345,0.0,3.345,3.345
likelihood[7724],6.158,0.0,6.158,6.158
likelihood[7725],1.701,0.0,1.701,1.701
likelihood[7726],0.0,0.0,0.0,0.0
likelihood[7727],4.6,0.0,4.6,4.6
likelihood[7728],5.502,0.0,5.502,5.502
likelihood[7729],6.787,0.0,6.787,6.787
likelihood[7730],1.649,0.0,1.649,1.649
likelihood[7731],0.0,0.0,0.0,0.0
likelihood[7732],4.366,0.0,4.366,4.366
likelihood[7733],5.693,0.0,5.693,5.693
likelihood[7734],8.365,0.0,8.365,8.365
likelihood[7735],2.732,0.0,2.732,2.732
likelihood[7736],3.657,0.0,3.657,3.657
likelihood[7737],4.511,0.0,4.511,4.511
likelihood[7738],3.842,0.0,3.842,3.842
likelihood[7739],7.872,0.0,7.872,7.872
likelihood[7740],0.859,0.0,0.859,0.859
likelihood[7741],3.801,0.0,3.801,3.801
likelihood[7742],4.862,0.0,4.862,4.862
likelihood[7743],5.29,0.0,5.29,5.29
likelihood[7744],8.463,0.0,8.463,8.463
likelihood[7745],0.0,0.0,0.0,0.0
likelihood[7746],1.91,0.0,1.91,1.91
likelihood[7747],0.0,0.0,0.0,0.0
likelihood[7748],5.965,0.0,5.965,5.965
likelihood[7749],9.039,0.0,9.039,9.039
likelihood[7750],0.0,0.0,0.0,0.0
likelihood[7751],5.078,0.0,5.078,5.078
likelihood[7752],4.854,0.0,4.854,4.854
likelihood[7753],5.588,0.0,5.588,5.588
likelihood[7754],7.621,0.0,7.621,7.621
likelihood[7755],0.588,0.0,0.588,0.588
likelihood[7756],4.987,0.0,4.987,4.987
likelihood[7757],3.135,0.0,3.135,3.135
likelihood[7758],5.547,0.0,5.547,5.547
likelihood[7759],6.996,0.0,6.996,6.996
likelihood[7760],1.015,0.0,1.015,1.015
likelihood[7761],2.015,0.0,2.015,2.015
likelihood[7762],4.902,0.0,4.902,4.902
likelihood[7763],3.731,0.0,3.731,3.731
likelihood[7764],9.242,0.0,9.242,9.242
likelihood[7765],0.0,0.0,0.0,0.0
likelihood[7766],2.708,0.0,2.708,2.708
likelihood[7767],2.725,0.0,2.725,2.725
likelihood[7768],4.957,0.0,4.957,4.957
likelihood[7769],8.614,0.0,8.614,8.614
likelihood[7770],0.307,0.0,0.307,0.307
likelihood[7771],4.025,0.0,4.025,4.025
likelihood[7772],5.196,0.0,5.196,5.196
likelihood[7773],5.791,0.0,5.791,5.791
likelihood[7774],7.871,0.0,7.871,7.871
likelihood[7775],0.077,0.0,0.077,0.077
likelihood[7776],3.695,0.0,3.695,3.695
likelihood[7777],4.304,0.0,4.304,4.304
likelihood[7778],5.292,0.0,5.292,5.292
likelihood[7779],0.0,0.0,0.0,0.0
likelihood[7780],0.0,0.0,0.0,0.0
likelihood[7781],3.474,0.0,3.474,3.474
likelihood[7782],3.135,0.0,3.135,3.135
likelihood[7783],5.634,0.0,5.634,5.634
likelihood[7784],0.0,0.0,0.0,0.0
likelihood[7785],0.0,0.0,0.0,0.0
likelihood[7786],4.973,0.0,4.973,4.973
likelihood[7787],2.526,0.0,2.526,2.526
likelihood[7788],6.91,0.0,6.91,6.91
likelihood[7789],0.0,0.0,0.0,0.0
likelihood[7790],0.0,0.0,0.0,0.0
likelihood[7791],3.917,0.0,3.917,3.917
likelihood[7792],4.582,0.0,4.582,4.582
likelihood[7793],4.608,0.0,4.608,4.608
likelihood[7794],0.0,0.0,0.0,0.0
likelihood[7795],0.419,0.0,0.419,0.419
likelihood[7796],4.056,0.0,4.056,4.056
likelihood[7797],3.701,0.0,3.701,3.701
likelihood[7798],5.463,0.0,5.463,5.463
likelihood[7799],0.0,0.0,0.0,0.0
likelihood[7800],0.0,0.0,0.0,0.0
likelihood[7801],0.0,0.0,0.0,0.0
likelihood[7802],4.099,0.0,4.099,4.099
likelihood[7803],5.921,0.0,5.921,5.921
likelihood[7804],6.807,0.0,6.807,6.807
likelihood[7805],0.0,0.0,0.0,0.0
likelihood[7806],0.0,0.0,0.0,0.0
likelihood[7807],4.707,0.0,4.707,4.707
likelihood[7808],6.295,0.0,6.295,6.295
likelihood[7809],7.048,0.0,7.048,7.048
likelihood[7810],3.58,0.0,3.58,3.58
likelihood[7811],0.0,0.0,0.0,0.0
likelihood[7812],2.546,0.0,2.546,2.546
likelihood[7813],5.185,0.0,5.185,5.185
likelihood[7814],7.263,0.0,7.263,7.263
likelihood[7815],2.184,0.0,2.184,2.184
likelihood[7816],0.0,0.0,0.0,0.0
likelihood[7817],3.823,0.0,3.823,3.823
likelihood[7818],5.888,0.0,5.888,5.888
likelihood[7819],6.327,0.0,6.327,6.327
likelihood[7820],0.0,0.0,0.0,0.0
likelihood[7821],3.534,0.0,3.534,3.534
likelihood[7822],4.832,0.0,4.832,4.832
likelihood[7823],5.322,0.0,5.322,5.322
likelihood[7824],7.774,0.0,7.774,7.774
likelihood[7825],2.094,0.0,2.094,2.094
likelihood[7826],0.0,0.0,0.0,0.0
likelihood[7827],3.855,0.0,3.855,3.855
likelihood[7828],6.04,0.0,6.04,6.04
likelihood[7829],6.956,0.0,6.956,6.956
likelihood[7830],3.461,0.0,3.461,3.461
likelihood[7831],0.0,0.0,0.0,0.0
likelihood[7832],1.981,0.0,1.981,1.981
likelihood[7833],5.676,0.0,5.676,5.676
likelihood[7834],7.28,0.0,7.28,7.28
likelihood[7835],1.314,0.0,1.314,1.314
likelihood[7836],0.0,0.0,0.0,0.0
likelihood[7837],3.651,0.0,3.651,3.651
likelihood[7838],5.654,0.0,5.654,5.654
likelihood[7839],6.949,0.0,6.949,6.949
likelihood[7840],3.433,0.0,3.433,3.433
likelihood[7841],0.0,0.0,0.0,0.0
likelihood[7842],3.577,0.0,3.577,3.577
likelihood[7843],5.725,0.0,5.725,5.725
likelihood[7844],7.474,0.0,7.474,7.474
likelihood[7845],2.274,0.0,2.274,2.274
likelihood[7846],0.0,0.0,0.0,0.0
likelihood[7847],4.5,0.0,4.5,4.5
likelihood[7848],5.324,0.0,5.324,5.324
likelihood[7849],7.897,0.0,7.897,7.897
likelihood[7850],1.751,0.0,1.751,1.751
likelihood[7851],1.253,0.0,1.253,1.253
likelihood[7852],4.331,0.0,4.331,4.331
likelihood[7853],6.698,0.0,6.698,6.698
likelihood[7854],0.0,0.0,0.0,0.0
likelihood[7855],3.999,0.0,3.999,3.999
likelihood[7856],0.0,0.0,0.0,0.0
likelihood[7857],0.0,0.0,0.0,0.0
likelihood[7858],5.337,0.0,5.337,5.337
likelihood[7859],0.0,0.0,0.0,0.0
likelihood[7860],4.126,0.0,4.126,4.126
likelihood[7861],0.0,0.0,0.0,0.0
likelihood[7862],4.958,0.0,4.958,4.958
likelihood[7863],6.627,0.0,6.627,6.627
likelihood[7864],0.0,0.0,0.0,0.0
likelihood[7865],2.814,0.0,2.814,2.814
likelihood[7866],0.0,0.0,0.0,0.0
likelihood[7867],4.379,0.0,4.379,4.379
likelihood[7868],6.518,0.0,6.518,6.518
likelihood[7869],0.0,0.0,0.0,0.0
likelihood[7870],1.656,0.0,1.656,1.656
likelihood[7871],0.0,0.0,0.0,0.0
likelihood[7872],3.907,0.0,3.907,3.907
likelihood[7873],6.277,0.0,6.277,6.277
likelihood[7874],0.0,0.0,0.0,0.0
likelihood[7875],3.67,0.0,3.67,3.67
likelihood[7876],0.0,0.0,0.0,0.0
likelihood[7877],3.917,0.0,3.917,3.917
likelihood[7878],2.82,0.0,2.82,2.82
likelihood[7879],6.637,0.0,6.637,6.637
likelihood[7880],2.628,0.0,2.628,2.628
likelihood[7881],0.0,0.0,0.0,0.0
likelihood[7882],4.143,0.0,4.143,4.143
likelihood[7883],5.452,0.0,5.452,5.452
likelihood[7884],8.775,0.0,8.775,8.775
likelihood[7885],3.345,0.0,3.345,3.345
likelihood[7886],0.0,0.0,0.0,0.0
likelihood[7887],4.357,0.0,4.357,4.357
likelihood[7888],4.625,0.0,4.625,4.625
likelihood[7889],6.683,0.0,6.683,6.683
likelihood[7890],2.616,0.0,2.616,2.616
likelihood[7891],0.0,0.0,0.0,0.0
likelihood[7892],1.946,0.0,1.946,1.946
likelihood[7893],6.189,0.0,6.189,6.189
likelihood[7894],7.815,0.0,7.815,7.815
likelihood[7895],3.531,0.0,3.531,3.531
likelihood[7896],0.0,0.0,0.0,0.0
likelihood[7897],2.485,0.0,2.485,2.485
likelihood[7898],4.285,0.0,4.285,4.285
likelihood[7899],7.091,0.0,7.091,7.091
likelihood[7900],0.0,0.0,0.0,0.0
likelihood[7901],3.08,0.0,3.08,3.08
likelihood[7902],3.248,0.0,3.248,3.248
likelihood[7903],6.469,0.0,6.469,6.469
likelihood[7904],0.0,0.0,0.0,0.0
likelihood[7905],0.0,0.0,0.0,0.0
likelihood[7906],2.862,0.0,2.862,2.862
likelihood[7907],4.205,0.0,4.205,4.205
likelihood[7908],5.947,0.0,5.947,5.947
likelihood[7909],0.0,0.0,0.0,0.0
likelihood[7910],1.099,0.0,1.099,1.099
likelihood[7911],0.0,0.0,0.0,0.0
likelihood[7912],0.0,0.0,0.0,0.0
likelihood[7913],3.208,0.0,3.208,3.208
likelihood[7914],0.0,0.0,0.0,0.0
likelihood[7915],1.112,0.0,1.112,1.112
likelihood[7916],3.033,0.0,3.033,3.033
likelihood[7917],5.179,0.0,5.179,5.179
likelihood[7918],4.639,0.0,4.639,4.639
likelihood[7919],0.0,0.0,0.0,0.0
likelihood[7920],1.686,0.0,1.686,1.686
likelihood[7921],3.624,0.0,3.624,3.624
likelihood[7922],4.314,0.0,4.314,4.314
likelihood[7923],5.125,0.0,5.125,5.125
likelihood[7924],0.0,0.0,0.0,0.0
likelihood[7925],4.164,0.0,4.164,4.164
likelihood[7926],0.0,0.0,0.0,0.0
likelihood[7927],0.0,0.0,0.0,0.0
likelihood[7928],4.931,0.0,4.931,4.931
likelihood[7929],7.947,0.0,7.947,7.947
likelihood[7930],4.283,0.0,4.283,4.283
likelihood[7931],0.0,0.0,0.0,0.0
likelihood[7932],0.0,0.0,0.0,0.0
likelihood[7933],5.436,0.0,5.436,5.436
likelihood[7934],8.171,0.0,8.171,8.171
likelihood[7935],3.23,0.0,3.23,3.23
likelihood[7936],0.0,0.0,0.0,0.0
likelihood[7937],0.0,0.0,0.0,0.0
likelihood[7938],5.462,0.0,5.462,5.462
likelihood[7939],6.721,0.0,6.721,6.721
likelihood[7940],3.209,0.0,3.209,3.209
likelihood[7941],0.0,0.0,0.0,0.0
likelihood[7942],1.386,0.0,1.386,1.386
likelihood[7943],5.651,0.0,5.651,5.651
likelihood[7944],8.445,0.0,8.445,8.445
likelihood[7945],1.94,0.0,1.94,1.94
likelihood[7946],0.0,0.0,0.0,0.0
likelihood[7947],2.442,0.0,2.442,2.442
likelihood[7948],5.651,0.0,5.651,5.651
likelihood[7949],7.474,0.0,7.474,7.474
likelihood[7950],1.044,0.0,1.044,1.044
likelihood[7951],2.169,0.0,2.169,2.169
likelihood[7952],3.829,0.0,3.829,3.829
likelihood[7953],5.842,0.0,5.842,5.842
likelihood[7954],5.9,0.0,5.9,5.9
likelihood[7955],1.472,0.0,1.472,1.472
likelihood[7956],3.341,0.0,3.341,3.341
likelihood[7957],2.225,0.0,2.225,2.225
likelihood[7958],5.73,0.0,5.73,5.73
likelihood[7959],5.207,0.0,5.207,5.207
likelihood[7960],1.5,0.0,1.5,1.5
likelihood[7961],1.558,0.0,1.558,1.558
likelihood[7962],1.833,0.0,1.833,1.833
likelihood[7963],6.33,0.0,6.33,6.33
likelihood[7964],6.781,0.0,6.781,6.781
likelihood[7965],0.788,0.0,0.788,0.788
likelihood[7966],2.803,0.0,2.803,2.803
likelihood[7967],4.668,0.0,4.668,4.668
likelihood[7968],4.836,0.0,4.836,4.836
likelihood[7969],5.715,0.0,5.715,5.715
likelihood[7970],2.437,0.0,2.437,2.437
likelihood[7971],3.168,0.0,3.168,3.168
likelihood[7972],4.677,0.0,4.677,4.677
likelihood[7973],5.023,0.0,5.023,5.023
likelihood[7974],0.0,0.0,0.0,0.0
likelihood[7975],0.0,0.0,0.0,0.0
likelihood[7976],1.517,0.0,1.517,1.517
likelihood[7977],2.725,2.219,-1.865,6.853
likelihood[7978],0.0,0.0,0.0,0.0
likelihood[7979],0.0,0.0,0.0,0.0
likelihood[7980],0.0,0.0,0.0,0.0
likelihood[7981],1.739,0.0,1.739,1.739
likelihood[7982],2.707,2.228,-1.61,6.963
likelihood[7983],0.0,0.0,0.0,0.0
likelihood[7984],0.0,0.0,0.0,0.0
likelihood[7985],0.0,0.0,0.0,0.0
likelihood[7986],1.185,0.0,1.185,1.185
likelihood[7987],2.772,2.232,-1.53,7.107
likelihood[7988],2.382,0.0,2.382,2.382
likelihood[7989],0.0,0.0,0.0,0.0
likelihood[7990],6.182,0.0,6.182,6.182
likelihood[7991],3.757,0.0,3.757,3.757
likelihood[7992],0.0,0.0,0.0,0.0
likelihood[7993],3.837,0.0,3.837,3.837
likelihood[7994],0.0,0.0,0.0,0.0
likelihood[7995],6.145,0.0,6.145,6.145
likelihood[7996],2.276,0.0,2.276,2.276
likelihood[7997],0.0,0.0,0.0,0.0
likelihood[7998],5.536,0.0,5.536,5.536
likelihood[7999],0.0,0.0,0.0,0.0
likelihood[8000],6.962,0.0,6.962,6.962
likelihood[8001],3.24,0.0,3.24,3.24
likelihood[8002],0.0,0.0,0.0,0.0
likelihood[8003],3.13,0.0,3.13,3.13
likelihood[8004],0.0,0.0,0.0,0.0
likelihood[8005],7.081,0.0,7.081,7.081
likelihood[8006],2.592,0.0,2.592,2.592
likelihood[8007],0.0,0.0,0.0,0.0
likelihood[8008],4.402,0.0,4.402,4.402
likelihood[8009],0.0,0.0,0.0,0.0
likelihood[8010],7.15,0.0,7.15,7.15
likelihood[8011],0.802,0.0,0.802,0.802
likelihood[8012],0.0,0.0,0.0,0.0
likelihood[8013],4.045,0.0,4.045,4.045
likelihood[8014],0.0,0.0,0.0,0.0
likelihood[8015],6.999,0.0,6.999,6.999
likelihood[8016],1.23,0.0,1.23,1.23
likelihood[8017],2.675,2.214,-1.833,6.858
likelihood[8018],4.042,0.0,4.042,4.042
likelihood[8019],0.0,0.0,0.0,0.0
likelihood[8020],6.72,0.0,6.72,6.72
likelihood[8021],2.307,0.0,2.307,2.307
likelihood[8022],2.804,2.182,-1.677,6.74
likelihood[8023],4.096,0.0,4.096,4.096
likelihood[8024],0.0,0.0,0.0,0.0
likelihood[8025],6.563,0.0,6.563,6.563
likelihood[8026],2.49,0.0,2.49,2.49
likelihood[8027],2.728,2.289,-1.491,7.49
likelihood[8028],3.996,0.0,3.996,3.996
likelihood[8029],0.0,0.0,0.0,0.0
likelihood[8030],5.454,0.0,5.454,5.454
likelihood[8031],1.449,0.0,1.449,1.449
likelihood[8032],2.71,2.281,-1.585,7.396
likelihood[8033],4.052,0.0,4.052,4.052
likelihood[8034],0.0,0.0,0.0,0.0
likelihood[8035],6.63,0.0,6.63,6.63
likelihood[8036],1.495,0.0,1.495,1.495
likelihood[8037],2.763,2.168,-1.356,6.991
likelihood[8038],4.585,0.0,4.585,4.585
likelihood[8039],0.0,0.0,0.0,0.0
likelihood[8040],6.838,0.0,6.838,6.838
likelihood[8041],2.755,0.0,2.755,2.755
likelihood[8042],2.766,2.371,-1.824,7.314
likelihood[8043],4.74,0.0,4.74,4.74
likelihood[8044],0.0,0.0,0.0,0.0
likelihood[8045],6.684,0.0,6.684,6.684
likelihood[8046],3.795,0.0,3.795,3.795
likelihood[8047],0.0,0.0,0.0,0.0
likelihood[8048],2.854,0.0,2.854,2.854
likelihood[8049],0.0,0.0,0.0,0.0
likelihood[8050],6.698,0.0,6.698,6.698
likelihood[8051],3.121,0.0,3.121,3.121
likelihood[8052],0.0,0.0,0.0,0.0
likelihood[8053],2.453,0.0,2.453,2.453
likelihood[8054],0.0,0.0,0.0,0.0
likelihood[8055],6.526,0.0,6.526,6.526
likelihood[8056],3.75,0.0,3.75,3.75
likelihood[8057],0.0,0.0,0.0,0.0
likelihood[8058],0.0,0.0,0.0,0.0
likelihood[8059],0.0,0.0,0.0,0.0
likelihood[8060],5.886,0.0,5.886,5.886
likelihood[8061],4.283,0.0,4.283,4.283
likelihood[8062],0.0,0.0,0.0,0.0
likelihood[8063],0.713,0.0,0.713,0.713
likelihood[8064],0.0,0.0,0.0,0.0
likelihood[8065],5.892,0.0,5.892,5.892
likelihood[8066],4.221,0.0,4.221,4.221
likelihood[8067],0.0,0.0,0.0,0.0
likelihood[8068],3.364,0.0,3.364,3.364
likelihood[8069],0.0,0.0,0.0,0.0
likelihood[8070],6.586,0.0,6.586,6.586
likelihood[8071],3.425,0.0,3.425,3.425
likelihood[8072],0.0,0.0,0.0,0.0
likelihood[8073],0.0,0.0,0.0,0.0
likelihood[8074],0.0,0.0,0.0,0.0
likelihood[8075],4.858,0.0,4.858,4.858
likelihood[8076],3.546,0.0,3.546,3.546
