,mean,sd,hdi_2.5%,hdi_97.5%
likelihood[2808],2.48,0.0,2.48,2.48
likelihood[2809],100.56,0.0,100.56,100.56
likelihood[2810],21.44,0.0,21.44,21.44
likelihood[2811],47.84,0.0,47.84,47.84
likelihood[2812],39.68,0.0,39.68,39.68
likelihood[2813],11.56,0.0,11.56,11.56
likelihood[2814],164.96,0.0,164.96,164.96
likelihood[2815],7.76,0.0,7.76,7.76
likelihood[2816],18.28,0.0,18.28,18.28
likelihood[2817],13.52,0.0,13.52,13.52
likelihood[2818],64.44,0.0,64.44,64.44
likelihood[2819],53.76,0.0,53.76,53.76
likelihood[2820],81.12,0.0,81.12,81.12
likelihood[2821],9.4,0.0,9.4,9.4
likelihood[2822],58.68,0.0,58.68,58.68
likelihood[2823],10.36,0.0,10.36,10.36
likelihood[2824],138.44,0.0,138.44,138.44
likelihood[2825],117.96,0.0,117.96,117.96
likelihood[2826],4.44,0.0,4.44,4.44
likelihood[2827],47.64,0.0,47.64,47.64
likelihood[2828],91.52,0.0,91.52,91.52
likelihood[2829],93.16,0.0,93.16,93.16
likelihood[2830],124.8,0.0,124.8,124.8
likelihood[2831],45.31,0.0,45.31,45.31
likelihood[2832],351.35,0.0,351.35,351.35
likelihood[2833],15.63,0.0,15.63,15.63
likelihood[2834],114.66,0.0,114.66,114.66
likelihood[2835],170.4,0.0,170.4,170.4
likelihood[2836],452.36,0.0,452.36,452.36
likelihood[2837],121.2,0.0,121.2,121.2
likelihood[2838],21.02,0.0,21.02,21.02
likelihood[2839],5.6,0.0,5.6,5.6
likelihood[2840],63.24,0.0,63.24,63.24
likelihood[2841],28.3,0.0,28.3,28.3
likelihood[2842],228.08,0.0,228.08,228.08
likelihood[2843],29.78,0.0,29.78,29.78
likelihood[2844],61.34,0.0,61.34,61.34
likelihood[2845],0.88,0.0,0.88,0.88
likelihood[2846],844.34,0.0,844.34,844.34
likelihood[2847],1484.89,0.0,1484.89,1484.89
likelihood[2848],3.22,0.0,3.22,3.22
likelihood[2849],0.007,0.006,0.002,0.013
likelihood[2850],217.86,0.0,217.86,217.86
likelihood[2851],765.58,0.0,765.58,765.58
likelihood[2852],3.15,0.0,3.15,3.15
likelihood[2853],0.005,0.004,0.001,0.008
likelihood[2854],161.2,0.0,161.2,161.2
likelihood[2855],2742.68,0.0,2742.68,2742.68
likelihood[2856],136.0,0.0,136.0,136.0
likelihood[2857],590.66,0.0,590.66,590.66
likelihood[2858],104.4,0.0,104.4,104.4
likelihood[2859],430.22,0.0,430.22,430.22
likelihood[2860],223.2,0.0,223.2,223.2
likelihood[2861],258.39,0.0,258.39,258.39
likelihood[2862],20.0,0.0,20.0,20.0
likelihood[2863],15.12,0.0,15.12,15.12
likelihood[2864],1200.0,0.0,1200.0,1200.0
likelihood[2865],273.38,0.0,273.38,273.38
likelihood[2866],852.41,0.0,852.41,852.41
likelihood[2867],80.0,0.0,80.0,80.0
likelihood[2868],52.0,0.0,52.0,52.0
likelihood[2869],31.92,0.0,31.92,31.92
likelihood[2870],1116.94,0.0,1116.94,1116.94
likelihood[2871],60.0,0.0,60.0,60.0
likelihood[2872],5.6,0.0,5.6,5.6
likelihood[2873],2464.98,0.0,2464.98,2464.98
likelihood[2874],36.0,0.0,36.0,36.0
likelihood[2875],55.2,0.0,55.2,55.2
likelihood[2876],530.68,0.0,530.68,530.68
likelihood[2877],17.0,0.0,17.0,17.0
likelihood[2878],14.0,0.0,14.0,14.0
likelihood[2879],24.8,0.0,24.8,24.8
likelihood[2880],1153.0,0.0,1153.0,1153.0
likelihood[2881],405.0,0.0,405.0,405.0
likelihood[2882],4.8,0.0,4.8,4.8
likelihood[2883],106.4,0.0,106.4,106.4
likelihood[2884],118.0,0.0,118.0,118.0
likelihood[2885],23.1,0.0,23.1,23.1
likelihood[2886],1.2,0.0,1.2,1.2
likelihood[2887],0.006,0.001,0.005,0.007
likelihood[2888],4159.95,0.0,4159.95,4159.95
likelihood[2889],2.1,0.0,2.1,2.1
likelihood[2890],1.2,0.0,1.2,1.2
likelihood[2891],0.007,0.003,0.005,0.01
likelihood[2892],5129.38,0.0,5129.38,5129.38
likelihood[2893],27.0,0.0,27.0,27.0
likelihood[2894],0.004,0.002,0.002,0.006
likelihood[2895],4259.8,0.0,4259.8,4259.8
likelihood[2896],260.0,0.0,260.0,260.0
likelihood[2897],11.6,0.0,11.6,11.6
likelihood[2898],48.4,0.0,48.4,48.4
likelihood[2899],3017.57,0.0,3017.57,3017.57
likelihood[2900],364.0,0.0,364.0,364.0
likelihood[2901],1.2,0.0,1.2,1.2
likelihood[2902],14.8,0.0,14.8,14.8
likelihood[2903],159.2,0.0,159.2,159.2
likelihood[2904],3765.24,0.0,3765.24,3765.24
likelihood[2905],100.0,0.0,100.0,100.0
likelihood[2906],2.0,0.0,2.0,2.0
likelihood[2907],92.77,0.0,92.77,92.77
likelihood[2908],2803.51,0.0,2803.51,2803.51
likelihood[2909],416.0,0.0,416.0,416.0
likelihood[2910],25.2,0.0,25.2,25.2
likelihood[2911],0.007,0.004,0.003,0.011
likelihood[2912],430.2,0.0,430.2,430.2
likelihood[2913],62.3,0.0,62.3,62.3
likelihood[2914],1.6,0.0,1.6,1.6
likelihood[2915],104.4,0.0,104.4,104.4
likelihood[2916],0.012,0.01,0.002,0.022
likelihood[2917],124.71,0.0,124.71,124.71
likelihood[2918],89.0,0.0,89.0,89.0
likelihood[2919],34.8,0.0,34.8,34.8
likelihood[2920],0.008,0.005,0.003,0.014
likelihood[2921],328.1,0.0,328.1,328.1
likelihood[2922],220.5,0.0,220.5,220.5
likelihood[2923],11.6,0.0,11.6,11.6
likelihood[2924],10.8,0.0,10.8,10.8
likelihood[2925],596.08,0.0,596.08,596.08
likelihood[2926],245.0,0.0,245.0,245.0
likelihood[2927],8.0,0.0,8.0,8.0
likelihood[2928],88.8,0.0,88.8,88.8
likelihood[2929],232.67,0.0,232.67,232.67
likelihood[2930],16.02,0.0,16.02,16.02
likelihood[2931],502.5,0.0,502.5,502.5
likelihood[2932],12.8,0.0,12.8,12.8
likelihood[2933],183.83,0.0,183.83,183.83
likelihood[2934],2410.62,0.0,2410.62,2410.62
likelihood[2935],0.022,0.017,0.004,0.039
likelihood[2936],7.52,0.0,7.52,7.52
likelihood[2937],145.09,0.0,145.09,145.09
likelihood[2938],91.04,0.0,91.04,91.04
likelihood[2939],0.003,0.003,0.001,0.006
likelihood[2940],3.92,0.0,3.92,3.92
likelihood[2941],355.43,0.0,355.43,355.43
likelihood[2942],56.2,0.0,56.2,56.2
likelihood[2943],0.007,0.003,0.004,0.01
likelihood[2944],18.32,0.0,18.32,18.32
likelihood[2945],0.006,0.004,0.002,0.01
likelihood[2946],253.3,0.0,253.3,253.3
likelihood[2947],181.54,0.0,181.54,181.54
likelihood[2948],275.6,0.0,275.6,275.6
likelihood[2949],12.4,0.0,12.4,12.4
likelihood[2950],151.6,0.0,151.6,151.6
likelihood[2951],79.2,0.0,79.2,79.2
likelihood[2952],6515.17,0.0,6515.17,6515.17
likelihood[2953],40.8,0.0,40.8,40.8
likelihood[2954],5316.94,0.0,5316.94,5316.94
likelihood[2955],3.6,0.0,3.6,3.6
likelihood[2956],194.8,0.0,194.8,194.8
likelihood[2957],6175.16,0.0,6175.16,6175.16
likelihood[2958],36.8,0.0,36.8,36.8
likelihood[2959],157.2,0.0,157.2,157.2
likelihood[2960],5386.08,0.0,5386.08,5386.08
likelihood[2961],0.013,0.008,0.005,0.021
likelihood[2962],0.64,0.0,0.64,0.64
likelihood[2963],4989.07,0.0,4989.07,4989.07
likelihood[2964],0.005,0.002,0.002,0.007
likelihood[2965],0.04,0.0,0.04,0.04
likelihood[2966],0.011,0.011,0.001,0.022
likelihood[2967],0.3,0.0,0.3,0.3
likelihood[2968],6758.6,0.0,6758.6,6758.6
likelihood[2969],0.006,0.004,0.001,0.01
likelihood[2970],4.35,0.0,4.35,4.35
likelihood[2971],0.01,0.009,0.002,0.019
likelihood[2972],3.96,0.0,3.96,3.96
likelihood[2973],5060.58,0.0,5060.58,5060.58
likelihood[2974],100.0,0.0,100.0,100.0
likelihood[2975],4.0,0.0,4.0,4.0
likelihood[2976],315.74,0.0,315.74,315.74
likelihood[2977],158.25,0.0,158.25,158.25
likelihood[2978],275.0,0.0,275.0,275.0
likelihood[2979],8.8,0.0,8.8,8.8
likelihood[2980],817.19,0.0,817.19,817.19
likelihood[2981],9.27,0.0,9.27,9.27
likelihood[2982],450.0,0.0,450.0,450.0
likelihood[2983],102.4,0.0,102.4,102.4
likelihood[2984],1440.51,0.0,1440.51,1440.51
likelihood[2985],54.8,0.0,54.8,54.8
likelihood[2986],0.006,0.003,0.003,0.008
likelihood[2987],12.72,0.0,12.72,12.72
likelihood[2988],0.008,0.007,0.001,0.015
likelihood[2989],513.28,0.0,513.28,513.28
likelihood[2990],0.007,0.006,0.001,0.013
likelihood[2991],4.72,0.0,4.72,4.72
likelihood[2992],469.12,0.0,469.12,469.12
likelihood[2993],2962.78,0.0,2962.78,2962.78
likelihood[2994],0.013,0.008,0.005,0.021
likelihood[2995],8.32,0.0,8.32,8.32
likelihood[2996],107.52,0.0,107.52,107.52
likelihood[2997],1458.79,0.0,1458.79,1458.79
likelihood[2998],0.005,0.003,0.002,0.008
likelihood[2999],0.009,0.007,0.002,0.016
likelihood[3000],279.84,0.0,279.84,279.84
likelihood[3001],0.008,0.007,0.002,0.015
likelihood[3002],2.8,0.0,2.8,2.8
likelihood[3003],735.31,0.0,735.31,735.31
likelihood[3004],1326.95,0.0,1326.95,1326.95
likelihood[3005],0.014,0.012,0.002,0.026
likelihood[3006],2.32,0.0,2.32,2.32
likelihood[3007],0.005,0.002,0.003,0.008
likelihood[3008],138.32,0.0,138.32,138.32
likelihood[3009],113.49,0.0,113.49,113.49
likelihood[3010],0.016,0.013,0.004,0.029
likelihood[3011],137.12,0.0,137.12,137.12
likelihood[3012],0.012,0.011,0.001,0.023
likelihood[3013],5.2,0.0,5.2,5.2
likelihood[3014],395.17,0.0,395.17,395.17
likelihood[3015],37.95,0.0,37.95,37.95
likelihood[3016],0.007,0.006,0.001,0.014
likelihood[3017],7.52,0.0,7.52,7.52
likelihood[3018],0.004,0.001,0.004,0.005
likelihood[3019],179.22,0.0,179.22,179.22
likelihood[3020],0.008,0.007,0.001,0.014
likelihood[3021],0.006,0.004,0.001,0.01
likelihood[3022],210.32,0.0,210.32,210.32
likelihood[3023],1826.71,0.0,1826.71,1826.71
likelihood[3024],0.005,0.005,0.001,0.01
likelihood[3025],8.0,0.0,8.0,8.0
likelihood[3026],260.79,0.0,260.79,260.79
likelihood[3027],961.92,0.0,961.92,961.92
likelihood[3028],0.013,0.009,0.004,0.022
likelihood[3029],27.6,0.0,27.6,27.6
likelihood[3030],359.58,0.0,359.58,359.58
likelihood[3031],1638.91,0.0,1638.91,1638.91
likelihood[3032],7.2,0.0,7.2,7.2
likelihood[3033],0.006,0.005,0.001,0.012
likelihood[3034],31.84,0.0,31.84,31.84
likelihood[3035],0.29,0.0,0.29,0.29
likelihood[3036],0.016,0.015,0.001,0.03
likelihood[3037],3.12,0.0,3.12,3.12
likelihood[3038],256.93,0.0,256.93,256.93
likelihood[3039],29.48,0.0,29.48,29.48
likelihood[3040],0.006,0.004,0.002,0.011
likelihood[3041],1283.38,0.0,1283.38,1283.38
likelihood[3042],4.12,0.0,4.12,4.12
likelihood[3043],1.2,0.0,1.2,1.2
likelihood[3044],0.016,0.013,0.004,0.029
likelihood[3045],425.77,0.0,425.77,425.77
likelihood[3046],0.013,0.009,0.004,0.022
likelihood[3047],0.007,0.001,0.005,0.008
likelihood[3048],206.4,0.0,206.4,206.4
likelihood[3049],623.61,0.0,623.61,623.61
likelihood[3050],0.007,0.002,0.005,0.009
likelihood[3051],2.0,0.0,2.0,2.0
likelihood[3052],0.006,0.003,0.003,0.009
likelihood[3053],489.72,0.0,489.72,489.72
likelihood[3054],279.4,0.0,279.4,279.4
likelihood[3055],3.12,0.0,3.12,3.12
likelihood[3056],0.005,0.003,0.002,0.008
likelihood[3057],2013.08,0.0,2013.08,2013.08
likelihood[3058],3239.92,0.0,3239.92,3239.92
likelihood[3059],0.012,0.008,0.004,0.02
likelihood[3060],2.32,0.0,2.32,2.32
likelihood[3061],0.007,0.004,0.003,0.01
likelihood[3062],241.89,0.0,241.89,241.89
likelihood[3063],2989.08,0.0,2989.08,2989.08
likelihood[3064],0.009,0.008,0.002,0.017
likelihood[3065],4.72,0.0,4.72,4.72
likelihood[3066],673.6,0.0,673.6,673.6
likelihood[3067],7.41,0.0,7.41,7.41
likelihood[3068],14.44,0.0,14.44,14.44
likelihood[3069],157.79,0.0,157.79,157.79
likelihood[3070],22.08,0.0,22.08,22.08
likelihood[3071],16241.62,0.0,16241.62,16241.62
likelihood[3072],7.12,0.0,7.12,7.12
likelihood[3073],0.005,0.004,0.001,0.009
likelihood[3074],186.13,0.0,186.13,186.13
likelihood[3075],0.006,0.005,0.001,0.011
likelihood[3076],12.08,0.0,12.08,12.08
likelihood[3077],344.05,0.0,344.05,344.05
likelihood[3078],0.01,0.009,0.001,0.019
likelihood[3079],4.08,0.0,4.08,4.08
likelihood[3080],629.59,0.0,629.59,629.59
likelihood[3081],10.93,0.0,10.93,10.93
likelihood[3082],0.01,0.008,0.002,0.019
likelihood[3083],13.08,0.0,13.08,13.08
likelihood[3084],641.96,0.0,641.96,641.96
likelihood[3085],0.004,0.003,0.001,0.007
likelihood[3086],0.72,0.0,0.72,0.72
likelihood[3087],0.012,0.011,0.001,0.023
likelihood[3088],404.38,0.0,404.38,404.38
likelihood[3089],332.26,0.0,332.26,332.26
likelihood[3090],0.01,0.008,0.002,0.018
likelihood[3091],1.4,0.0,1.4,1.4
likelihood[3092],161.52,0.0,161.52,161.52
likelihood[3093],2136.03,0.0,2136.03,2136.03
likelihood[3094],0.013,0.011,0.001,0.024
likelihood[3095],7.72,0.0,7.72,7.72
likelihood[3096],0.011,0.009,0.002,0.02
likelihood[3097],125.28,0.0,125.28,125.28
likelihood[3098],14.39,0.0,14.39,14.39
likelihood[3099],0.009,0.007,0.002,0.016
likelihood[3100],453.08,0.0,453.08,453.08
likelihood[3101],251.42,0.0,251.42,251.42
likelihood[3102],0.014,0.012,0.002,0.027
likelihood[3103],34.8,0.0,34.8,34.8
likelihood[3104],0.012,0.01,0.002,0.022
likelihood[3105],59.92,0.0,59.92,59.92
likelihood[3106],1673.06,0.0,1673.06,1673.06
likelihood[3107],0.017,0.012,0.006,0.029
likelihood[3108],327.89,0.0,327.89,327.89
likelihood[3109],1900.4,0.0,1900.4,1900.4
likelihood[3110],0.014,0.013,0.002,0.027
likelihood[3111],0.006,0.004,0.001,0.01
likelihood[3112],458.91,0.0,458.91,458.91
likelihood[3113],1265.29,0.0,1265.29,1265.29
likelihood[3114],0.006,0.003,0.003,0.008
likelihood[3115],0.014,0.009,0.005,0.023
likelihood[3116],1106.14,0.0,1106.14,1106.14
likelihood[3117],2097.88,0.0,2097.88,2097.88
likelihood[3118],0.003,0.001,0.002,0.005
likelihood[3119],433.04,0.0,433.04,433.04
likelihood[3120],1348.75,0.0,1348.75,1348.75
likelihood[3121],1961.32,0.0,1961.32,1961.32
likelihood[3122],4.12,0.0,4.12,4.12
likelihood[3123],997.49,0.0,997.49,997.49
likelihood[3124],422.97,0.0,422.97,422.97
likelihood[3125],43.12,0.0,43.12,43.12
likelihood[3126],0.009,0.008,0.001,0.016
likelihood[3127],818.43,0.0,818.43,818.43
likelihood[3128],0.005,0.002,0.003,0.007
likelihood[3129],0.004,0.002,0.002,0.005
likelihood[3130],290.97,0.0,290.97,290.97
likelihood[3131],5024.79,0.0,5024.79,5024.79
likelihood[3132],0.003,0.002,0.001,0.005
likelihood[3133],0.005,0.001,0.004,0.005
likelihood[3134],448.67,0.0,448.67,448.67
likelihood[3135],1481.56,0.0,1481.56,1481.56
likelihood[3136],0.012,0.009,0.003,0.021
likelihood[3137],0.003,0.002,0.001,0.005
likelihood[3138],467.34,0.0,467.34,467.34
likelihood[3139],2126.91,0.0,2126.91,2126.91
likelihood[3140],0.006,0.005,0.001,0.01
likelihood[3141],0.009,0.007,0.002,0.016
likelihood[3142],549.31,0.0,549.31,549.31
likelihood[3143],1792.09,0.0,1792.09,1792.09
likelihood[3144],0.011,0.007,0.004,0.018
likelihood[3145],820.21,0.0,820.21,820.21
likelihood[3146],1206.3,0.0,1206.3,1206.3
likelihood[3147],0.011,0.009,0.002,0.019
likelihood[3148],0.009,0.008,0.001,0.017
likelihood[3149],234.89,0.0,234.89,234.89
likelihood[3150],5495.1,0.0,5495.1,5495.1
likelihood[3151],0.009,0.008,0.001,0.017
likelihood[3152],3.12,0.0,3.12,3.12
likelihood[3153],242.29,0.0,242.29,242.29
likelihood[3154],830.69,0.0,830.69,830.69
likelihood[3155],0.011,0.009,0.003,0.02
likelihood[3156],2.0,0.0,2.0,2.0
likelihood[3157],0.006,0.003,0.002,0.009
likelihood[3158],579.15,0.0,579.15,579.15
likelihood[3159],403.41,0.0,403.41,403.41
likelihood[3160],0.012,0.007,0.004,0.019
likelihood[3161],1.6,0.0,1.6,1.6
likelihood[3162],0.015,0.01,0.005,0.025
likelihood[3163],864.07,0.0,864.07,864.07
likelihood[3164],430.45,0.0,430.45,430.45
likelihood[3165],0.005,0.004,0.001,0.009
likelihood[3166],12.32,0.0,12.32,12.32
likelihood[3167],0.015,0.01,0.005,0.025
likelihood[3168],79.88,0.0,79.88,79.88
likelihood[3169],150.24,0.0,150.24,150.24
likelihood[3170],0.014,0.012,0.001,0.026
likelihood[3171],0.018,0.015,0.004,0.033
likelihood[3172],834.54,0.0,834.54,834.54
likelihood[3173],584.06,0.0,584.06,584.06
likelihood[3174],0.003,0.002,0.002,0.005
likelihood[3175],11.12,0.0,11.12,11.12
likelihood[3176],0.008,0.005,0.004,0.013
likelihood[3177],123.92,0.0,123.92,123.92
likelihood[3178],2252.29,0.0,2252.29,2252.29
likelihood[3179],0.008,0.006,0.003,0.014
likelihood[3180],96.64,0.0,96.64,96.64
likelihood[3181],279.33,0.0,279.33,279.33
likelihood[3182],0.017,0.014,0.003,0.031
likelihood[3183],740.9,0.0,740.9,740.9
likelihood[3184],0.004,0.003,0.001,0.007
likelihood[3185],260.59,0.0,260.59,260.59
likelihood[3186],493.32,0.0,493.32,493.32
likelihood[3187],103.31,0.0,103.31,103.31
likelihood[3188],27.82,0.0,27.82,27.82
likelihood[3189],9.03,0.0,9.03,9.03
likelihood[3190],228.03,0.0,228.03,228.03
likelihood[3191],214.83,0.0,214.83,214.83
likelihood[3192],51.1,0.0,51.1,51.1
likelihood[3193],11.15,0.0,11.15,11.15
likelihood[3194],216.68,0.0,216.68,216.68
likelihood[3195],65.43,0.0,65.43,65.43
likelihood[3196],60.57,0.0,60.57,60.57
likelihood[3197],3.77,0.0,3.77,3.77
likelihood[3198],147.96,0.0,147.96,147.96
likelihood[3199],86.62,0.0,86.62,86.62
likelihood[3200],105.79,0.0,105.79,105.79
likelihood[3201],30.1,0.0,30.1,30.1
likelihood[3202],373.68,0.0,373.68,373.68
likelihood[3203],20.78,0.0,20.78,20.78
likelihood[3204],78.7,0.0,78.7,78.7
likelihood[3205],38.92,0.0,38.92,38.92
likelihood[3206],158.46,0.0,158.46,158.46
likelihood[3207],32.31,0.0,32.31,32.31
likelihood[3208],42.07,0.0,42.07,42.07
likelihood[3209],260.12,0.0,260.12,260.12
likelihood[3210],22.24,0.0,22.24,22.24
likelihood[3211],125.84,0.0,125.84,125.84
likelihood[3212],69.6,0.0,69.6,69.6
likelihood[3213],334.19,0.0,334.19,334.19
likelihood[3214],0.013,0.01,0.003,0.022
likelihood[3215],14.4,0.0,14.4,14.4
likelihood[3216],249.0,0.0,249.0,249.0
likelihood[3217],0.008,0.001,0.007,0.009
likelihood[3218],24.0,0.0,24.0,24.0
likelihood[3219],377.53,0.0,377.53,377.53
likelihood[3220],0.007,0.002,0.005,0.009
likelihood[3221],46.8,0.0,46.8,46.8
likelihood[3222],487.41,0.0,487.41,487.41
likelihood[3223],0.005,0.004,0.001,0.01
likelihood[3224],13.2,0.0,13.2,13.2
likelihood[3225],244.9,0.0,244.9,244.9
likelihood[3226],5.56,0.0,5.56,5.56
likelihood[3227],37.62,0.0,37.62,37.62
likelihood[3228],1.17,0.0,1.17,1.17
likelihood[3229],390.11,0.0,390.11,390.11
likelihood[3230],80.9,0.0,80.9,80.9
likelihood[3231],39.2,0.0,39.2,39.2
likelihood[3232],35.88,0.0,35.88,35.88
likelihood[3233],323.19,0.0,323.19,323.19
likelihood[3234],9.15,0.0,9.15,9.15
likelihood[3235],12.45,0.0,12.45,12.45
likelihood[3236],36.45,0.0,36.45,36.45
likelihood[3237],279.24,0.0,279.24,279.24
likelihood[3238],0.006,0.0,0.006,0.007
likelihood[3239],14.8,0.0,14.8,14.8
likelihood[3240],218.33,0.0,218.33,218.33
likelihood[3241],0.013,0.01,0.004,0.023
likelihood[3242],52.4,0.0,52.4,52.4
likelihood[3243],0.005,0.003,0.003,0.008
likelihood[3244],182.79,0.0,182.79,182.79
likelihood[3245],0.016,0.015,0.001,0.031
likelihood[3246],5.48,0.0,5.48,5.48
likelihood[3247],0.008,0.003,0.005,0.011
likelihood[3248],25.08,0.0,25.08,25.08
likelihood[3249],63.2,0.0,63.2,63.2
likelihood[3250],122.27,0.0,122.27,122.27
likelihood[3251],0.025,0.018,0.008,0.043
likelihood[3252],28.0,0.0,28.0,28.0
likelihood[3253],517.05,0.0,517.05,517.05
likelihood[3254],0.016,0.015,0.002,0.031
likelihood[3255],42.8,0.0,42.8,42.8
likelihood[3256],0.02,0.017,0.003,0.036
likelihood[3257],143.91,0.0,143.91,143.91
likelihood[3258],0.018,0.015,0.003,0.033
likelihood[3259],15.6,0.0,15.6,15.6
likelihood[3260],0.022,0.019,0.003,0.042
likelihood[3261],206.16,0.0,206.16,206.16
likelihood[3262],0.007,0.003,0.004,0.009
likelihood[3263],16.8,0.0,16.8,16.8
likelihood[3264],710.73,0.0,710.73,710.73
likelihood[3265],0.01,0.004,0.005,0.014
likelihood[3266],6.8,0.0,6.8,6.8
likelihood[3267],410.74,0.0,410.74,410.74
likelihood[3268],0.003,0.002,0.001,0.005
likelihood[3269],10.94,0.0,10.94,10.94
likelihood[3270],0.36,0.0,0.36,0.36
likelihood[3271],248.17,0.0,248.17,248.17
likelihood[3272],0.005,0.003,0.002,0.008
likelihood[3273],31.23,0.0,31.23,31.23
likelihood[3274],8.41,0.0,8.41,8.41
likelihood[3275],176.69,0.0,176.69,176.69
likelihood[3276],0.003,0.002,0.001,0.005
likelihood[3277],12.91,0.0,12.91,12.91
likelihood[3278],36.46,0.0,36.46,36.46
likelihood[3279],142.26,0.0,142.26,142.26
likelihood[3280],0.004,0.002,0.001,0.006
likelihood[3281],30.43,0.0,30.43,30.43
likelihood[3282],149.36,0.0,149.36,149.36
likelihood[3283],0.005,0.004,0.001,0.009
likelihood[3284],18.18,0.0,18.18,18.18
likelihood[3285],263.29,0.0,263.29,263.29
likelihood[3286],0.003,0.001,0.001,0.004
likelihood[3287],5.84,0.0,5.84,5.84
likelihood[3288],6.8,0.0,6.8,6.8
likelihood[3289],468.96,0.0,468.96,468.96
likelihood[3290],0.009,0.008,0.001,0.017
likelihood[3291],0.004,0.003,0.002,0.007
likelihood[3292],10.58,0.0,10.58,10.58
likelihood[3293],642.1,0.0,642.1,642.1
likelihood[3294],0.006,0.005,0.001,0.011
likelihood[3295],0.006,0.004,0.002,0.01
likelihood[3296],11.26,0.0,11.26,11.26
likelihood[3297],612.66,0.0,612.66,612.66
likelihood[3298],0.002,0.001,0.001,0.003
likelihood[3299],0.008,0.007,0.002,0.015
likelihood[3300],20.79,0.0,20.79,20.79
likelihood[3301],1492.72,0.0,1492.72,1492.72
likelihood[3302],0.01,0.009,0.001,0.019
likelihood[3303],0.006,0.005,0.001,0.012
likelihood[3304],10.27,0.0,10.27,10.27
likelihood[3305],20.27,0.0,20.27,20.27
likelihood[3306],1035.89,0.0,1035.89,1035.89
likelihood[3307],0.003,0.002,0.001,0.005
likelihood[3308],0.003,0.0,0.003,0.003
likelihood[3309],1.75,0.0,1.75,1.75
likelihood[3310],374.77,0.0,374.77,374.77
likelihood[3311],146.38,0.0,146.38,146.38
likelihood[3312],0.005,0.003,0.002,0.008
likelihood[3313],0.002,0.0,0.002,0.003
likelihood[3314],5.13,0.0,5.13,5.13
likelihood[3315],369.41,0.0,369.41,369.41
likelihood[3316],16.5,0.0,16.5,16.5
likelihood[3317],0.006,0.001,0.004,0.007
likelihood[3318],0.002,0.0,0.002,0.003
likelihood[3319],1.79,0.0,1.79,1.79
likelihood[3320],47.74,0.0,47.74,47.74
likelihood[3321],198.21,0.0,198.21,198.21
likelihood[3322],0.004,0.003,0.001,0.006
likelihood[3323],0.01,0.005,0.005,0.015
likelihood[3324],8.74,0.0,8.74,8.74
likelihood[3325],276.89,0.0,276.89,276.89
likelihood[3326],305.97,0.0,305.97,305.97
likelihood[3327],0.002,0.0,0.002,0.003
likelihood[3328],0.008,0.006,0.002,0.014
likelihood[3329],1.34,0.0,1.34,1.34
likelihood[3330],171.5,0.0,171.5,171.5
likelihood[3331],135.02,0.0,135.02,135.02
likelihood[3332],0.006,0.003,0.003,0.009
likelihood[3333],0.002,0.001,0.001,0.003
likelihood[3334],16.73,0.0,16.73,16.73
likelihood[3335],61.42,0.0,61.42,61.42
likelihood[3336],209.42,0.0,209.42,209.42
likelihood[3337],0.003,0.0,0.003,0.003
likelihood[3338],0.003,0.001,0.001,0.004
likelihood[3339],9.37,0.0,9.37,9.37
likelihood[3340],20.2,0.0,20.2,20.2
likelihood[3341],688.23,0.0,688.23,688.23
likelihood[3342],0.007,0.004,0.002,0.011
likelihood[3343],0.006,0.004,0.002,0.01
likelihood[3344],13.99,0.0,13.99,13.99
likelihood[3345],22.24,0.0,22.24,22.24
likelihood[3346],156.46,0.0,156.46,156.46
likelihood[3347],0.005,0.001,0.004,0.007
likelihood[3348],0.006,0.001,0.004,0.007
likelihood[3349],19.94,0.0,19.94,19.94
likelihood[3350],142.96,0.0,142.96,142.96
likelihood[3351],0.007,0.002,0.006,0.009
likelihood[3352],0.003,0.0,0.003,0.003
likelihood[3353],11.69,0.0,11.69,11.69
likelihood[3354],27.68,0.0,27.68,27.68
likelihood[3355],117.38,0.0,117.38,117.38
likelihood[3356],0.002,0.001,0.001,0.003
likelihood[3357],0.007,0.004,0.003,0.011
likelihood[3358],9.64,0.0,9.64,9.64
likelihood[3359],184.64,0.0,184.64,184.64
likelihood[3360],233.32,0.0,233.32,233.32
likelihood[3361],0.002,0.0,0.002,0.003
likelihood[3362],0.004,0.001,0.002,0.005
likelihood[3363],13.68,0.0,13.68,13.68
likelihood[3364],408.08,0.0,408.08,408.08
likelihood[3365],0.009,0.003,0.006,0.012
likelihood[3366],0.007,0.002,0.005,0.009
likelihood[3367],19.04,0.0,19.04,19.04
likelihood[3368],206.44,0.0,206.44,206.44
likelihood[3369],151.24,0.0,151.24,151.24
likelihood[3370],0.002,0.001,0.001,0.003
likelihood[3371],0.006,0.003,0.003,0.01
likelihood[3372],34.4,0.0,34.4,34.4
likelihood[3373],275.8,0.0,275.8,275.8
likelihood[3374],87.84,0.0,87.84,87.84
likelihood[3375],0.007,0.002,0.005,0.009
likelihood[3376],0.007,0.001,0.006,0.008
likelihood[3377],14.56,0.0,14.56,14.56
likelihood[3378],206.48,0.0,206.48,206.48
likelihood[3379],99.64,0.0,99.64,99.64
likelihood[3380],0.002,0.0,0.002,0.003
likelihood[3381],0.004,0.001,0.002,0.005
likelihood[3382],299.96,0.0,299.96,299.96
likelihood[3383],312.04,0.0,312.04,312.04
